lambda,signal,smoothed_signal_tv_0.5_1000
5.43054e-07,0.13797,0.1297345481624539
5.43534e-07,0.137481,0.12972901433695322
5.44014e-07,0.136983,0.12972220250710012
5.44494e-07,0.136456,0.1297141637187301
5.44974e-07,0.13593,0.12970495369118484
5.45455e-07,0.135388,0.12969463212541085
5.45935e-07,0.134834,0.1296832632201717
5.46415e-07,0.13429,0.1296709149254774
5.46895e-07,0.133718,0.12965765947002564
5.47375e-07,0.133163,0.12964357255092598
5.47855e-07,0.132598,0.1296287338838368
5.48335e-07,0.132024,0.12961322632109637
5.48815e-07,0.131477,0.12959713643530618
5.49295e-07,0.130898,0.12958055355914438
5.49775e-07,0.130343,0.1295635704123526
5.50255e-07,0.129787,0.12954628205767427
5.50735e-07,0.129204,0.12952878658034
5.51215e-07,0.128656,0.12951118395573702
5.51695e-07,0.128068,0.1294935767895628
5.52175e-07,0.127484,0.12947606909398796
5.52655e-07,0.126917,0.12945876709566512
5.53135e-07,0.126304,0.12944177791829226
5.53615e-07,0.125735,0.12942521046463007
5.54095e-07,0.12516,0.1294091740045039
5.54575e-07,0.124579,0.1293937791359039
5.55056e-07,0.12407,0.1293791362785802
5.55536e-07,0.123548,0.129365356718182
5.56016e-07,0.123081,0.12935255100670234
5.56496e-07,0.122684,0.12934083009246103
5.56976e-07,0.12229,0.12933030362974168
5.57456e-07,0.121996,0.12932108119624533
5.57936e-07,0.121751,0.12931327051533584
5.58416e-07,0.121546,0.12930697876139083
5.58896e-07,0.121459,0.1293023106991305
5.59376e-07,0.121412,0.12929937007608042
5.59856e-07,0.121452,0.12929825768450284
5.60336e-07,0.121605,0.12929907284029576
5.60816e-07,0.121811,0.1293019113851954
5.61296e-07,0.122133,0.12930686723934157
5.61776e-07,0.122546,0.12931403032652283
5.62256e-07,0.123021,0.12932348821132442
5.62736e-07,0.1236,0.12933532397153763
5.63216e-07,0.124224,0.12934961790796665
5.63696e-07,0.124895,0.12936644537005165
5.64176e-07,0.12561,0.1293858785328759
5.64656e-07,0.12631,0.12940798418473534
5.65137e-07,0.127016,0.12943282556554586
5.65617e-07,0.127682,0.12946046012514587
5.66097e-07,0.128279,0.12949094141712028
5.66577e-07,0.128831,0.12952431683652388
5.67057e-07,0.129274,0.1295606295631099
5.67537e-07,0.129621,0.12959991628691597
5.68017e-07,0.129889,0.12964220919500574
5.68497e-07,0.130012,0.12968753369297314
