lambda	signal	smoothed_signal	increasing	local optima
2.66631e-06	0.871677	0.867351028910924	False	False
2.66679e-06	0.871266	0.8673998991497743	False	False
2.66727e-06	0.870751	0.8674488835232302	False	False
2.66775e-06	0.870172	0.86749762657529	False	False
2.66823e-06	0.869576	0.8675465035131502	False	False
2.66871e-06	0.869009	0.8675951209233735	False	False
2.66919e-06	0.868518	0.8676438933034827	False	False
2.66967e-06	0.868141	0.8676923865264163	False	False
2.67015e-06	0.867911	0.8677410571534347	False	False
2.67063e-06	0.867847	0.8677894275530001	True	False
2.67111e-06	0.867958	0.8678379991475351	True	False
2.67159e-06	0.868239	0.8678862479984135	True	False
2.67207e-06	0.868673	0.8679347231863744	True	False
2.67255e-06	0.869233	0.867982851676954	True	False
2.67303e-06	0.86988	0.8680312329791413	True	False
2.67351e-06	0.870571	0.868079242215959	True	False
2.67399e-06	0.871259	0.868127532037903	True	False
2.67447e-06	0.871897	0.8681754230514911	True	False
2.67495e-06	0.872441	0.8682236236735669	True	False
2.67543e-06	0.872855	0.8682713974255873	True	False
2.67591e-06	0.873112	0.8683195109934374	True	False
2.67639e-06	0.873196	0.8683671683849641	False	False
2.67687e-06	0.873104	0.8684151969002678	False	False
2.67735e-06	0.872847	0.8684627387810518	False	False
2.67783e-06	0.872445	0.8685106840926926	False	False
2.67831e-06	0.871932	0.868558111271224	False	False
2.67879e-06	0.871347	0.8686059750669065	False	False
2.67927e-06	0.870736	0.8686532883210656	False	False
2.67975e-06	0.870147	0.8687010721194465	False	False
2.68023e-06	0.869626	0.8687482722075209	False	False
2.68071e-06	0.869214	0.8687959773509204	False	False
2.68119e-06	0.868944	0.8688430650227487	False	False
2.68167e-06	0.868839	0.8688906926705154	True	False
2.68215e-06	0.868911	0.8689376686785102	True	False
2.68263e-06	0.869158	0.8689852198011159	True	False
2.68311e-06	0.869565	0.8690320849109129	True	False
2.68359e-06	0.870106	0.8690795602848522	True	False
2.68407e-06	0.870747	0.8691263152853292	True	False
2.68455e-06	0.871444	0.8691737154889055	True	False
2.68503e-06	0.87215	0.8692203612013224	True	False
2.68551e-06	0.872819	0.869267686611392	True	False
2.68599e-06	0.873404	0.86931422389741	True	False
2.68647e-06	0.873867	0.869361474687158	True	False
2.68695e-06	0.874179	0.8694079044555113	True	False
2.68743e-06	0.874319	0.8694550805933229	False	False
2.68791e-06	0.87428	0.8695014038049367	False	False
2.68839e-06	0.874069	0.8695485050544196	False	False
2.68887e-06	0.873703	0.8695947227257917	False	False
2.68935e-06	0.873212	0.8696417486469948	False	False
2.68983e-06	0.872633	0.8696878618516874	False	False
2.69031e-06	0.872011	0.8697348118035455	False	False
2.69079e-06	0.871394	0.869780821671667	False	False
2.69127e-06	0.870828	0.8698276948156891	False	False
2.69175e-06	0.870358	0.8698736025312817	False	False
2.69223e-06	0.87002	0.8699203978364783	False	False
2.69271e-06	0.869842	0.8699662046327656	False	False
2.69319e-06	0.869839	0.8700129208817974	True	False
2.69367e-06	0.870016	0.8700586280342891	True	False
2.69415e-06	0.870363	0.8701052638307931	True	False
2.69463e-06	0.870858	0.8701508726482814	True	False
2.69511e-06	0.871471	0.8701974264253161	True	False
2.69559e-06	0.872161	0.8702429382388444	True	False
2.69607e-06	0.872883	0.8702894082683698	True	False
2.69655e-06	0.873587	0.8703348244182935	True	False
2.69703e-06	0.874229	0.8703812088215858	True	False
2.69751e-06	0.874764	0.8704265306428823	True	False
2.69799e-06	0.87516	0.8704728274017601	True	False
2.69847e-06	0.875389	0.870518056207786	True	False
2.69895e-06	0.87544	0.8705642631765107	False	False
2.69943e-06	0.87531	0.8706094002414312	False	False
2.69991e-06	0.875014	0.8706555151591282	False	False
2.70039e-06	0.874572	0.8707005616992789	False	False
2.70087e-06	0.874021	0.8707465822027135	False	False
2.70135e-06	0.873401	0.8707915393571739	False	False
2.70183e-06	0.872759	0.8708374629937063	False	False
2.70231e-06	0.872144	0.8708823318043868	False	False
2.70279e-06	0.8716	0.8709281560449285	False	False
2.70327e-06	0.87117	0.8709729374364814	False	False
2.70375e-06	0.870887	0.8710186596882692	False	False
2.70423e-06	0.870774	0.8710633544481485	True	False
2.70471e-06	0.870842	0.8711089720671612	True	False
2.70519e-06	0.87109	0.8711535808261481	True	False
2.70567e-06	0.871503	0.871199091128993	True	False
2.70615e-06	0.872056	0.8712436143425057	True	False
2.70663e-06	0.872714	0.8712890146176175	True	False
2.70711e-06	0.873434	0.87133345254811	True	False
2.70759e-06	0.874168	0.8713787400661188	True	False
2.70807e-06	0.874869	0.871423092766856	True	False
2.70855e-06	0.87549	0.871468264789999	True	False
2.70903e-06	0.875992	0.8715125320904749	True	False
2.70951e-06	0.876341	0.8715575858809506	True	False
2.70999e-06	0.876518	0.8716017673741876	False	False
2.71047e-06	0.876511	0.8716467002013751	False	False
2.71095e-06	0.876324	0.8716907952333108	False	False
2.71143e-06	0.875972	0.8717356043798044	False	False
2.71191e-06	0.875483	0.8717796120409357	False	False
2.71239e-06	0.874894	0.8718242948073697	False	False
2.71287e-06	0.874246	0.8718682139267895	False	False
2.71335e-06	0.873589	0.8719127676354602	False	False
2.71383e-06	0.87297	0.871956596777374	False	False
2.71431e-06	0.872435	0.87200101877469	False	False
2.71479e-06	0.872024	0.8720447562374632	False	False
2.71527e-06	0.871768	0.8720890438952826	False	False
2.71575e-06	0.871688	0.872132687713021	True	False
2.71623e-06	0.871792	0.8721768384289579	True	False
2.71671e-06	0.872077	0.8722203863755833	True	False
2.71719e-06	0.872526	0.8722643975723872	True	False
2.71767e-06	0.87311	0.8723078471681261	True	False
2.71815e-06	0.873794	0.8723517162922546	True	False
2.71863e-06	0.874532	0.872395064812415	True	False
2.71911e-06	0.875278	0.8724387893319376	True	False
2.71959e-06	0.875982	0.8724820338178118	True	False
2.72007e-06	0.8766	0.8725256112197906	True	False
2.72055e-06	0.877091	0.8725687484914846	True	False
2.72103e-06	0.877424	0.8726121762789819	True	False
2.72151e-06	0.87758	0.8726552029499436	False	False
2.72199e-06	0.87755	0.872698478638812	False	False
2.72247e-06	0.877337	0.8727413911317954	False	False
2.72295e-06	0.87696	0.8727845122474026	False	False
2.72343e-06	0.876447	0.87282730681159	False	False
2.72391e-06	0.875834	0.8728702708856217	False	False
2.72439e-06	0.875166	0.8729129436146054	False	False
2.72487e-06	0.874491	0.8729557481820837	False	False
2.72535e-06	0.873857	0.8729982950323975	False	False
2.72583e-06	0.873311	0.8730409376290363	False	False
2.72631e-06	0.872891	0.8730833544389248	False	False
2.72679e-06	0.87263	0.8731258325989308	False	False
2.72727e-06	0.872547	0.8731681151070425	True	False
2.72775e-06	0.872652	0.8732104263614513	True	False
2.72823e-06	0.87294	0.8732525702251542	True	False
2.72871e-06	0.873394	0.8732947121007734	True	False
2.72919e-06	0.873986	0.8733367129138031	True	False
2.72967e-06	0.87468	0.8733786829328148	True	False
2.73015e-06	0.875431	0.8734205362419882	True	False
2.73063e-06	0.876191	0.8734623319222441	True	False
2.73111e-06	0.876911	0.873504033242998	True	False
2.73159e-06	0.877545	0.873545652099018	True	False
2.73207e-06	0.878053	0.8735871969295652	True	False
2.73255e-06	0.878403	0.873628636474239	True	False
2.73303e-06	0.878574	0.8736700203081694	False	False
2.73351e-06	0.878556	0.8737112780551359	False	False
2.73399e-06	0.878352	0.8737524963923335	False	False
2.73447e-06	0.877979	0.8737935698590024	False	False
2.73495e-06	0.877463	0.8738346182147916	False	False
2.73543e-06	0.876841	0.8738755049259567	False	False
2.73591e-06	0.876158	0.8739163788384382	False	False
2.73639e-06	0.875461	0.8739570763304203	False	False
2.73687e-06	0.874798	0.8739977713660023	False	False
2.73735e-06	0.874218	0.87403827719125	False	False
2.73783e-06	0.873761	0.8740787889484286	False	False
2.73831e-06	0.87346	0.874119100680501	False	False
2.73879e-06	0.873338	0.8741594247919868	True	False
2.73927e-06	0.873405	0.8741995400308326	True	False
2.73975e-06	0.87366	0.8742396721641662	True	False
2.74023e-06	0.874088	0.8742795885416148	True	False
2.74071e-06	0.874664	0.874319524398449	True	False
2.74119e-06	0.875351	0.8743592395838287	True	False
2.74167e-06	0.876107	0.8743989748980916	True	False
2.74215e-06	0.876883	0.8744384866038872	True	False
2.74263e-06	0.877631	0.8744780171390698	True	False
2.74311e-06	0.878303	0.8745173231265388	True	False
2.74359e-06	0.878856	0.8745566446723687	True	False
2.74407e-06	0.879256	0.8745957427570369	True	False
2.74455e-06	0.879479	0.8746348511258214	True	False
2.74503e-06	0.879511	0.8746737391827846	False	False
2.74551e-06	0.879352	0.8747126302057077	False	False
2.74599e-06	0.879015	0.8747513061746739	False	False
2.74647e-06	0.878523	0.8747899756983357	False	False
2.74695e-06	0.877912	0.8748284375883473	False	False
2.74743e-06	0.877222	0.8748668814718269	False	False
2.74791e-06	0.876503	0.8749051273656105	False	False
2.74839e-06	0.875802	0.8749433414783162	False	False
2.74887e-06	0.875168	0.8749813695362174	False	False
2.74935e-06	0.874646	0.8750193497567704	False	False
2.74983e-06	0.874271	0.8750571582202364	False	False
2.75032e-06	0.874071	0.8750949004366025	False	False
2.7508e-06	0.874061	0.8751324876311861	True	False
2.75128e-06	0.874244	0.8751699877422396	True	False
2.75176e-06	0.87461	0.8752073520801023	True	False
2.75224e-06	0.875139	0.8752446059987669	True	False
2.75272e-06	0.875796	0.8752817459806712	True	False
2.7532e-06	0.876543	0.8753187496387417	True	False
2.75368e-06	0.877332	0.8753556638555244	True	False
2.75416e-06	0.878113	0.8753924132102322	True	False
2.75464e-06	0.878838	0.8754291003437562	True	False
2.75512e-06	0.879461	0.8754655913860949	True	False
2.7556e-06	0.879944	0.8755020502096847	True	False
2.75608e-06	0.880256	0.87553827897447	True	False
2.75656e-06	0.880378	0.8755745083528359	False	False
2.75704e-06	0.880306	0.8756104709304304	False	False
2.75752e-06	0.880043	0.8756464698190871	False	False
2.758e-06	0.879611	0.8756821623686858	False	False
2.75848e-06	0.879037	0.8757179298128737	False	False
2.75896e-06	0.878361	0.8757533485772041	False	False
2.75944e-06	0.877628	0.8757888837103173	False	False
2.75992e-06	0.876888	0.8758240250315831	False	False
2.7604e-06	0.87619	0.8758593270731051	False	False
2.76088e-06	0.875581	0.8758941874099747	False	False
2.76136e-06	0.875103	0.8759292556629191	False	False
2.76184e-06	0.874789	0.8759638316083407	False	False
2.76232e-06	0.87466	0.8759986654561864	True	False
2.7628e-06	0.874728	0.876032953755802	True	False
2.76328e-06	0.87499	0.8760675526589068	True	False
2.76376e-06	0.875432	0.8761015502298279	True	False
2.76424e-06	0.876027	0.8761359137212961	True	False
2.76472e-06	0.876738	0.8761696176710064	True	False
2.7652e-06	0.877522	0.8762037453519809	True	False
2.76568e-06	0.878331	0.8762371529971374	True	False
2.76616e-06	0.879114	0.876271044531477	True	False
2.76664e-06	0.879823	0.8763041534163948	True	False
2.76712e-06	0.880413	0.8763378085246945	True	False
2.7676e-06	0.880848	0.8763706164393162	True	False
2.76808e-06	0.881103	0.8764040348922255	True	False
2.76856e-06	0.881161	0.8764365398893998	False	False
2.76904e-06	0.88102	0.8764697215001915	False	False
2.76952e-06	0.880691	0.8765019219121093	False	False
2.77e-06	0.880196	0.8765348665284569	False	False
2.77048e-06	0.879567	0.8765667609821197	False	False
2.77096e-06	0.878847	0.8765994684770484	False	False
2.77144e-06	0.878082	0.8766310559086758	False	False
2.77192e-06	0.877324	0.8766635261706615	False	False
2.7724e-06	0.876621	0.8766948058389668	False	False
2.77288e-06	0.87602	0.8767270387611784	False	False
2.77336e-06	0.875562	0.8767580102594725	False	False
2.77384e-06	0.875277	0.8767900057281731	False	False
2.77432e-06	0.875185	0.8768206689952803	True	False
2.7748e-06	0.875294	0.8768524268774284	True	False
2.77528e-06	0.875599	0.8768827822074171	True	False
2.77576e-06	0.876082	0.876914302337546	True	False
2.77624e-06	0.876716	0.8769443503882949	True	False
2.77672e-06	0.877461	0.8769756325547818	True	False
2.7772e-06	0.878272	0.8770053743554153	True	False
2.77768e-06	0.879099	0.8770364182862944	True	False
2.77816e-06	0.879892	0.8770658552435247	True	False
2.77864e-06	0.880602	0.8770966605920394	True	False
2.77912e-06	0.881185	0.8771257944954567	True	False
2.7796e-06	0.881607	0.8771563608255938	True	False
2.78008e-06	0.88184	0.8771851938519382	True	False
2.78056e-06	0.881872	0.8772155206242276	False	False
2.78104e-06	0.881702	0.8772440553406685	False	False
2.78152e-06	0.881341	0.8772741418985771	False	False
2.782e-06	0.880813	0.8773023812650091	False	False
2.78248e-06	0.880152	0.8773322268222914	False	False
2.78296e-06	0.879401	0.8773601741926366	False	False
2.78344e-06	0.878609	0.8773897778220383	False	False
2.78392e-06	0.877825	0.8774174369445223	False	False
2.7844e-06	0.877102	0.8774467975682548	False	False
2.78488e-06	0.876484	0.8774741725845988	False	False
2.78536e-06	0.876014	0.8775032889670135	False	False
2.78584e-06	0.875721	0.8775303844104557	False	False
2.78632e-06	0.875627	0.8775592551533492	True	False
2.7868e-06	0.875738	0.8775860759453881	True	False
2.78728e-06	0.876049	0.8776146994863514	True	False
2.78776e-06	0.876543	0.8776412509320721	True	False
2.78824e-06	0.877191	0.8776696255462715	True	False
2.7887199999999998e-06	0.877954	0.8776959133281019	True	False
2.7892e-06	0.878786	0.8777240371338281	True	False
2.78968e-06	0.879637	0.8777500673035492	True	False
2.79016e-06	0.880455	0.8777779382718163	True	False
2.79064e-06	0.88119	0.8778037172406423	True	False
2.79112e-06	0.881798	0.8778313332090332	True	False
2.7916e-06	0.882242	0.8778568677355741	True	False
2.79208e-06	0.882496	0.8778842264264415	True	False
2.79256e-06	0.882544	0.8779095236023615	False	False
2.79304e-06	0.882385	0.8779366226453853	False	False
2.79352e-06	0.882028	0.8779616898785846	False	False
2.794e-06	0.881497	0.8779885268375706	False	False
2.79448e-06	0.880825	0.8780133718327404	False	False
2.79496e-06	0.880056	0.8780399442364206	False	False
2.79544e-06	0.879236	0.8780645749728494	False	False
2.79592e-06	0.878419	0.8780908803493163	False	False
2.7964e-06	0.877655	0.878115305055867	False	False
2.79688e-06	0.876993	0.8781413409701456	False	False
2.79736e-06	0.876476	0.8781655680973706	False	False
2.79784e-06	0.876136	0.8781913321915081	False	False
2.79832e-06	0.875997	0.8782153703809253	True	False
2.7988e-06	0.876068	0.8782408604158627	True	False
2.79928e-06	0.876347	0.8782647184664771	True	False
2.79976e-06	0.876818	0.8782899323648685	True	False
2.80024e-06	0.877454	0.8783136191970911	True	False
2.80072e-06	0.878219	0.8783385550861524	True	False
2.8012e-06	0.879065	0.8783620797033378	True	False
2.80168e-06	0.879943	0.8783867359567477	True	False
2.80216e-06	0.880801	0.8784101074046443	True	False
2.80264e-06	0.881587	0.8784344826824888	True	False
2.80312e-06	0.882253	0.8784577100069612	True	False
2.8036e-06	0.882761	0.8784818032927096	True	False
2.80408e-06	0.883079	0.8785048954961618	True	False
2.80456e-06	0.883189	0.8785287061296916	False	False
2.80504e-06	0.883084	0.8785516721266794	False	False
2.80552e-06	0.882773	0.8785751998324295	False	False
2.806e-06	0.882273	0.8785980484049986	False	False
2.80648e-06	0.881617	0.878621293314427	False	False
2.80696e-06	0.880844	0.8786440330677591	False	False
2.80744e-06	0.880003	0.8786669957354066	False	False
2.80792e-06	0.879145	0.8786896350543805	False	False
2.8084e-06	0.878324	0.8787123164670011	False	False
2.80888e-06	0.877591	0.8787348634742923	False	False
2.80936e-06	0.876991	0.8787572650526922	False	False
2.80984e-06	0.876563	0.8787797275690323	False	False
2.81032e-06	0.876333	0.8788018511624628	False	False
2.8108e-06	0.876318	0.8788242366696644	True	False
2.81128e-06	0.87652	0.8788460845428324	True	False
2.81176e-06	0.876928	0.878868400150151	True	False
2.81224e-06	0.87752	0.8788899749631388	True	False
2.81272e-06	0.878261	0.8789122273774921	True	False
2.8132e-06	0.879109	0.8789335321591022	True	False
2.81368e-06	0.880013	0.8789557276596043	True	False
2.81416e-06	0.88092	0.8789767657748686	True	False
2.81464e-06	0.881777	0.8789989101920541	True	False
2.81512e-06	0.882532	0.8790196853048501	True	False
2.8156e-06	0.883143	0.8790417840048732	True	False
2.81608e-06	0.883571	0.8790623000367715	True	False
2.81656e-06	0.883792	0.8790843579107622	True	False
2.81704e-06	0.883793	0.8791046189973848	False	False
2.81752e-06	0.883575	0.8791266404560325	False	False
2.818e-06	0.883151	0.8791466509023156	False	False
2.81848e-06	0.882546	0.8791686398756408	False	False
2.81896e-06	0.881797	0.8791884041114707	False	False
2.81944e-06	0.88095	0.8792103640536248	False	False
2.81992e-06	0.880056	0.8792298865913452	False	False
2.8204e-06	0.87917	0.8792518204901713	False	False
2.82088e-06	0.878345	0.8792711058854384	False	False
2.82136e-06	0.877632	0.8792930162764144	False	False
2.82184e-06	0.877074	0.8793120690938125	False	False
2.82232e-06	0.876707	0.8793339580779036	False	False
2.8228e-06	0.876554	0.8793527828626092	True	False
2.82328e-06	0.876627	0.8793746521274707	True	False
2.82376e-06	0.876921	0.8793932533840964	True	False
2.82424e-06	0.877423	0.879415104227999	True	False
2.82472e-06	0.878103	0.8794334864075396	True	False
2.8252e-06	0.878922	0.8794553197653355	True	False
2.82568e-06	0.879835	0.8794734872609004	True	False
2.82616e-06	0.880788	0.8794953037313206	True	False
2.82664e-06	0.881725	0.879513260883062	True	False
2.82712e-06	0.882592	0.8795350607566185	True	False
2.8276e-06	0.883339	0.879552811865981	True	False
2.82808e-06	0.883921	0.8795745951527622	True	False
2.82856e-06	0.884306	0.8795921445058689	True	False
2.82904e-06	0.88447	0.8796139109625476	False	False
2.82952e-06	0.884404	0.8796312628622408	False	False
2.83e-06	0.884111	0.879653012017663	False	False
2.83048e-06	0.883611	0.8796701708234147	False	False
2.83096e-06	0.882931	0.8796919020022145	False	False
2.83144e-06	0.882113	0.8797088721768471	False	False
2.83192e-06	0.881205	0.8797305845206151	False	False
2.8324e-06	0.880262	0.8797473706825176	False	False
2.83288e-06	0.879339	0.8797690631681582	False	False
2.83336e-06	0.878492	0.8797856701474651	False	False
2.83384e-06	0.877772	0.8798073416024881	False	False
2.83432e-06	0.877222	0.8798237744995152	False	False
2.8348e-06	0.876878	0.8798454236141291	False	False
2.83528e-06	0.87676	0.8798616878582298	True	False
2.83576e-06	0.876877	0.87988331319423	True	False
2.83624e-06	0.877225	0.8798994146011635	True	False
2.83672e-06	0.877785	0.8799210145977292	True	False
2.8372e-06	0.878527	0.8799369594236099	True	False
2.83768e-06	0.879408	0.8799585324002506	True	False
2.83816e-06	0.880379	0.8799743273901857	True	False
2.83864e-06	0.881384	0.8799958715471797	True	False
2.83912e-06	0.882367	0.8800115239767937	True	False
2.8396e-06	0.88327	0.8800330373935713	True	False
2.84008e-06	0.884042	0.8800485551017595	True	False
2.84056e-06	0.884638	0.8800700357337602	True	False
2.84104e-06	0.885025	0.8800854271452072	True	False
2.84152e-06	0.885179	0.8801068728198145	False	False
2.842e-06	0.885091	0.8801221469560477	False	False
2.84248e-06	0.884767	0.8801435553682483	False	False
2.84296e-06	0.884226	0.8801587218462703	False	False
2.84344e-06	0.883498	0.8801800905547139	False	False
2.84392e-06	0.882626	0.8801951595725555	False	False
2.8444e-06	0.881662	0.8802164859966958	False	False
2.84488e-06	0.880661	0.8802314683055525	False	False
2.84536e-06	0.879682	0.880252749724531	False	False
2.84584e-06	0.878784	0.880267656587476	False	False
2.84632e-06	0.878018	0.8802888901413757	False	False
2.8468e-06	0.877431	0.8803037332789692	False	False
2.84728e-06	0.877059	0.880324915973003	False	False
2.84776e-06	0.876925	0.8803397074964491	True	False
2.84824e-06	0.87704	0.8803608362085719	True	False
2.84872e-06	0.877398	0.8803755885413742	True	False
2.8492e-06	0.877981	0.8803966600337148	True	False
2.84968e-06	0.878757	0.8804113858230687	True	False
2.85017e-06	0.879685	0.8804323967574712	True	False
2.85065e-06	0.880713	0.8804471087768792	True	False
2.85113e-06	0.881783	0.8804680557347282	True	False
2.85161e-06	0.882835	0.8804827667795404	True	False
2.85209e-06	0.883809	0.8805036462859166	True	False
2.85257e-06	0.884651	0.880518369063669	True	False
2.85305e-06	0.885313	0.8805391776157621	True	False
2.85353e-06	0.885756	0.8805539246333056	True	False
2.85401e-06	0.885956	0.8805746587328789	False	False
2.85449e-06	0.885901	0.8805894421823758	False	False
2.85497e-06	0.885594	0.880610098371957	False	False
2.85545e-06	0.885051	0.8806249300178403	False	False
2.85593e-06	0.884305	0.8806455049201966	False	False
2.85641e-06	0.883396	0.8806603959891683	False	False
2.85689e-06	0.882378	0.8806808863495168	False	False
2.85737e-06	0.881308	0.8806958474255928	False	False
2.85785e-06	0.880248	0.8807162501559055	False	False
2.85833e-06	0.87926	0.8807312910823911	False	False
2.85881e-06	0.878401	0.8807516033070739	False	False
2.85929e-06	0.877721	0.8807667330972072	False	False
2.85977e-06	0.877262	0.8807869521993704	False	False
2.86025e-06	0.87705	0.8808021789571684	True	False
2.86073e-06	0.877102	0.880822302624664	True	False
2.86121e-06	0.877416	0.8808376334772873	True	False
2.86169e-06	0.877977	0.8808576597476615	True	False
2.86217e-06	0.878756	0.8808731007903582	True	False
2.86265e-06	0.879711	0.8808930280938669	True	False
2.86313e-06	0.88079	0.8809085843482892	True	False
2.86361e-06	0.881935	0.8809284115481333	True	False
2.86409e-06	0.883082	0.8809440869345389	True	False
2.86457e-06	0.884167	0.8809638133635143	True	False
2.86505e-06	0.88513	0.880979610687072	True	False
2.86553e-06	0.885917	0.8809992361798811	True	False
2.86601e-06	0.886484	0.8810151571310183	True	False
2.86649e-06	0.886799	0.8810346820515536	True	False
2.86697e-06	0.886843	0.881050727219999	False	False
2.86745e-06	0.886615	0.881070152482996	False	False
2.86793e-06	0.886124	0.8810863213849051	False	False
2.86841e-06	0.8854	0.8811056484714568	False	False
2.86889e-06	0.884481	0.8811219395887594	False	False
2.86937e-06	0.883419	0.881141170555287	False	False
2.86985e-06	0.882274	0.8811575813861743	False	False
2.87033e-06	0.88111	0.8811767188665649	False	False
2.87081e-06	0.879994	0.8811932459858343	False	False
2.87129e-06	0.878988	0.881212293186571	False	False
2.87177e-06	0.878151	0.881228932314387	False	False
2.87225e-06	0.877531	0.881247893002615	False	False
2.87273e-06	0.877166	0.8812646390801205	False	False
2.87321e-06	0.877078	0.8812835175647099	True	False
2.87369e-06	0.877276	0.8813003648348258	True	False
2.87417e-06	0.877751	0.8813191659406068	True	False
2.87465e-06	0.87848	0.8813361080323152	True	False
2.87513e-06	0.879425	0.881354837067762	True	False
2.87561e-06	0.880536	0.8813718670821578	True	False
2.87609e-06	0.881753	0.8813905298008973	True	False
2.87657e-06	0.883012	0.8814076403973183	True	False
2.87705e-06	0.884243	0.8814262429539237	True	False
2.87753e-06	0.88538	0.8814434264345452	True	False
2.87801e-06	0.886359	0.8814619753351451	True	False
2.87849e-06	0.887127	0.8814792237265219	True	False
2.87897e-06	0.887641	0.8814977257748131	True	False
2.87945e-06	0.887872	0.8815150309049973	False	False
2.87993e-06	0.887806	0.8815334931442906	False	False
2.88041e-06	0.887445	0.8815508467143157	False	False
2.88089e-06	0.886809	0.8815692763662722	False	False
2.88137e-06	0.885931	0.8815866700149874	False	False
2.88185e-06	0.884859	0.8816050744157126	False	False
2.88233e-06	0.883652	0.8816224997771643	False	False
2.88281e-06	0.882376	0.8816408863113251	False	False
2.88329e-06	0.881101	0.8816583350641095	False	False
2.88377e-06	0.879899	0.8816767110977246	False	False
2.88425e-06	0.878836	0.8816941750059655	False	False
2.88473e-06	0.877974	0.8817125478184905	False	False
2.88521e-06	0.877362	0.8817300187643392	False	False
2.88569e-06	0.877036	0.881748395480633	False	False
2.88617e-06	0.877017	0.8817658654884131	True	False
2.88665e-06	0.87731	0.8817842530111298	True	False
2.88713e-06	0.877903	0.8818017142634716	True	False
2.88761e-06	0.878766	0.881820119206374	True	False
2.88809e-06	0.879855	0.8818375640528909	True	False
2.88857e-06	0.881114	0.8818559926755305	True	False
2.88905e-06	0.882477	0.8818734136347672	True	False
2.88953e-06	0.883871	0.88189187177893	True	False
2.89001e-06	0.885222	0.8819092615344705	True	False
2.89049e-06	0.886457	0.8819277545627401	True	False
2.89097e-06	0.88751	0.8819451059544826	True	False
2.89145e-06	0.888322	0.8819636386912296	True	False
2.89193e-06	0.888848	0.8819809447029299	True	False
2.89241e-06	0.88906	0.8819995213780037	False	False
2.89289e-06	0.888943	0.8820167751222356	False	False
2.89337e-06	0.888503	0.8820353993176042	False	False
2.89385e-06	0.887761	0.882052594019301	False	False
2.89433e-06	0.886755	0.8820712686188679	False	False
2.89481e-06	0.88554	0.8820883975985861	False	False
2.89529e-06	0.884179	0.8821071247413984	False	False
2.89577e-06	0.882746	0.8821241813993819	False	False
2.89625e-06	0.881319	0.8821429624364434	False	False
2.89673e-06	0.879974	0.8821599402384713	False	False
2.89721e-06	0.878786	0.8821787756933747	False	False
2.89769e-06	0.877822	0.8821956681592498	False	False
2.89817e-06	0.877135	0.8822145576928516	False	False
2.89865e-06	0.876767	0.8822313583882323	False	False
2.89913e-06	0.87674	0.8822503007676071	True	False
2.89961e-06	0.877061	0.882267003299708	True	False
2.90009e-06	0.877715	0.8822859963716296	True	False
2.90057e-06	0.878672	0.8823025943891281	True	False
2.90105e-06	0.879885	0.8823216350583409	True	False
2.90153e-06	0.881292	0.8823381222556201	True	False
2.90201e-06	0.88282	0.8823572064681715	True	False
2.90249e-06	0.88439	0.8823735765938306	True	False
2.90297e-06	0.885919	0.8823926993257388	True	False
2.90345e-06	0.887327	0.8824089461950956	True	False
2.90393e-06	0.888539	0.8824281014466245	True	False
2.90441e-06	0.889488	0.882444218957745	True	False
2.90489e-06	0.890124	0.8824633997535422	True	False
2.90537e-06	0.890409	0.8824793819061594	False	False
2.90585e-06	0.890327	0.8824985803014872	False	False
2.90633e-06	0.88988	0.88251442121801	False	False
2.90681e-06	0.889087	0.8825336283112641	False	False
2.90729e-06	0.887989	0.8825493222589573	False	False
2.90777e-06	0.886642	0.8825685282106104	False	False
2.90825e-06	0.885115	0.8825840696239217	False	False
2.90873e-06	0.883488	0.8826032636819675	False	False
2.90921e-06	0.881848	0.8826186471839196	False	False
2.90969e-06	0.88028	0.8826378177158134	False	False
2.91017e-06	0.878869	0.8826530381373447	False	False
2.91065e-06	0.877692	0.8826721726683419	False	False
2.91113e-06	0.876815	0.8826872250644869	False	False
2.91161e-06	0.876286	0.8827063103221839	False	False
2.91209e-06	0.876139	0.8827211899840266	True	False
2.91257e-06	0.876385	0.8827402119487945	True	False
2.91305e-06	0.877017	0.8827549144101989	True	False
2.91353e-06	0.878005	0.8827738583710851	True	False
2.91401e-06	0.879304	0.8827883794093162	True	False
2.91449e-06	0.880848	0.8828072300248685	True	False
2.91497e-06	0.88256	0.8828215656543446	True	False
2.91545e-06	0.884353	0.8828403070176939	True	False
2.91593e-06	0.886135	0.8828544534762686	True	False
2.91641e-06	0.887814	0.8828730691836885	True	False
2.91689e-06	0.889301	0.8828870229110297	True	False
2.91737e-06	0.890517	0.8829054961330816	True	False
2.91785e-06	0.891398	0.8829192537408993	True	False
2.91833e-06	0.891894	0.8829375672951721	True	False
2.91881e-06	0.891975	0.882951125529235	False	False
2.91929e-06	0.891634	0.8829692619536036	False	False
2.91977e-06	0.890885	0.8829826176476735	False	False
2.92025e-06	0.889762	0.8830005592729261	False	False
2.92073e-06	0.88832	0.8830137092949215	False	False
2.92121e-06	0.88663	0.8830314383155597	False	False
2.92169e-06	0.884779	0.8830443795064329	False	False
2.92217e-06	0.88286	0.8830618780484152	False	False
2.92265e-06	0.880973	0.8830746071543818	False	False
2.92313e-06	0.879216	0.8830918573385762	False	False
2.92361e-06	0.877682	0.8831043709374741	False	False
2.92409e-06	0.876453	0.8831213549376036	False	False
2.92457e-06	0.875595	0.8831336493602684	False	False
2.92505e-06	0.875159	0.8831503494541789	True	False
