Wavelength (nm),Absorbance,Color,Concentration,Smoothed Absorbance,webcolor
662.5518672199171,0.23483606557377046,blue,10,0.2340450355188934,#0D0CF9
663.0705394190871,0.23401639344262293,blue,10,0.23356225849619486,#0D0CF9
663.5892116182573,0.2331967213114754,blue,10,0.23306205889191675,#0D0CF9
664.1078838174274,0.2331967213114754,blue,10,0.23254568249920138,#0D0CF9
664.6265560165975,0.23237704918032787,blue,10,0.2320137857699085,#0D0CF9
665.1452282157677,0.2315573770491803,blue,10,0.23146630430866072,#0D0CF9
665.6639004149378,0.2315573770491803,blue,10,0.2309026339295833,#0D0CF9
666.1825726141079,0.23073770491803278,blue,10,0.23032222712124797,#0D0CF9
666.701244813278,0.22991803278688522,blue,10,0.22972534592222416,#0D0CF9
667.2199170124481,0.2290983606557377,blue,10,0.22911259713636828,#0D0CF9
667.7385892116183,0.2290983606557377,blue,10,0.2284851459238237,#0D0CF9
668.2572614107884,0.22827868852459016,blue,10,0.22784353227915635,#0D0CF9
668.7759336099585,0.22745901639344263,blue,10,0.22718670122218487,#0D0CF9
669.2946058091286,0.22663934426229507,blue,10,0.22651353070345867,#0D0CF9
669.8132780082988,0.22663934426229507,blue,10,0.22582290098175162,#0D0CF9
670.3319502074689,0.2258196721311475,blue,10,0.2251133031152774,#0D0CF9
670.8506224066391,0.22499999999999998,blue,10,0.22438340887775562,#0D0CF9
671.3692946058092,0.22418032786885245,blue,10,0.2236328709753527,#0D0CF9
671.8879668049793,0.22336065573770492,blue,10,0.22286123768212146,#0D0CF9
672.4066390041494,0.22254098360655736,blue,10,0.2220687886856772,#0D0CF9
672.9253112033196,0.22172131147540983,blue,10,0.22125628789577098,#0D0CF9
673.4439834024897,0.22090163934426227,blue,10,0.2204245293497926,#0D0CF9
673.9626556016598,0.22008196721311474,blue,10,0.2195743834603576,#0D0CF9
674.48132780083,0.2192622950819672,blue,10,0.21870595846370405,#0D0CF9
675.0,0.21844262295081968,blue,10,0.21781945297110092,#0D0CF9
675.5186721991702,0.21762295081967212,blue,10,0.21691524164397252,#0D0CF9
676.0373443983403,0.21680327868852456,blue,10,0.21599290976227034,#0D0CF9
676.5560165975104,0.21598360655737703,blue,10,0.21505250554796732,#0D0CF9
677.0746887966806,0.2151639344262295,blue,10,0.21409500261690462,#0D0CF9
677.5933609958506,0.2135245901639344,blue,10,0.21312140320145898,#0D0CF9
678.1120331950208,0.21270491803278688,blue,10,0.21213224635651193,#0D0CF9
678.630705394191,0.21188524590163932,blue,10,0.21112843908859352,#0D0CF9
679.149377593361,0.21024590163934426,blue,10,0.21011143834221666,#0D0CF9
679.6680497925312,0.20942622950819673,blue,10,0.2090824688087642,#0D0CF9
680.1867219917012,0.20860655737704917,blue,10,0.20804132867146688,#0D0CF9
680.7053941908714,0.20696721311475408,blue,10,0.20698761122228285,#0D0CF9
681.2240663900416,0.20614754098360655,blue,10,0.2059213460468006,#0D0CF9
681.7427385892116,0.20532786885245902,blue,10,0.2048429817958934,#0D0CF9
682.2614107883818,0.20368852459016393,blue,10,0.20375359745099308,#0D0CF9
682.7800829875519,0.20286885245901637,blue,10,0.20265488600037926,#0D0CF9
683.298755186722,0.2012295081967213,blue,10,0.20154880994703586,#0D0CF9
683.8174273858922,0.20040983606557378,blue,10,0.2004374697307974,#0D0CF9
684.3360995850622,0.19959016393442622,blue,10,0.1993229263007461,#0D0CF9
684.8547717842324,0.19795081967213113,blue,10,0.19820674420347212,#0D0CF9
685.3734439834025,0.1971311475409836,blue,10,0.19708991883669874,#0D0CF9
685.8921161825726,0.19631147540983607,blue,10,0.1959727987766862,#0D0CF9
686.4107883817428,0.19467213114754098,blue,10,0.19485530262791925,#0D0CF9
686.9294605809129,0.19385245901639342,blue,10,0.19373694587955687,#0D0CF9
687.448132780083,0.19221311475409836,blue,10,0.19261727243469917,#0D0CF9
687.9668049792531,0.19139344262295083,blue,10,0.19149590320456436,#0D0CF9
688.4854771784233,0.19057377049180327,blue,10,0.1903724881178748,#0D0CF9
689.0041493775934,0.18893442622950818,blue,10,0.18924674068840455,#0D0CF9
689.5228215767636,0.18811475409836065,blue,10,0.18811857365188908,#0D0CF9
690.0414937759336,0.18729508196721312,blue,10,0.18698804909550046,#0D0CF9
690.5601659751038,0.18565573770491803,blue,10,0.18585547760062093,#0D0CF9
691.0788381742739,0.18483606557377047,blue,10,0.18472126685811488,#0D0CF9
691.597510373444,0.18401639344262294,blue,10,0.18358585055571172,#0D0CF9
692.1161825726142,0.18237704918032788,blue,10,0.18244994897064507,#0D0CF9
692.6348547717843,0.18155737704918032,blue,10,0.18131481371983518,#0D0CF9
693.1535269709544,0.18073770491803276,blue,10,0.18018186349953544,#0D0CF9
693.6721991701245,0.1790983606557377,blue,10,0.1790522009768565,#0D0CF9
694.1908713692947,0.17827868852459017,blue,10,0.17792646097835843,#0D0CF9
694.7095435684648,0.17663934426229508,blue,10,0.17680505517203263,#0D0CF9
695.2282157676349,0.17581967213114752,blue,10,0.17568827670553527,#0D0CF9
695.746887966805,0.17418032786885246,blue,10,0.17457586050140225,#0D0CF9
696.2655601659751,0.1733606557377049,blue,10,0.17346737097253587,#0D0CF9
696.7842323651453,0.17172131147540984,blue,10,0.1723626100565814,#0D0CF9
697.3029045643154,0.17090163934426228,blue,10,0.17126117421088147,#0D0CF9
697.8215767634855,0.16926229508196722,blue,10,0.17016297998945443,#0D0CF9
698.3402489626557,0.16844262295081966,blue,10,0.1690680690806624,#0D0CF9
698.8589211618257,0.16762295081967213,blue,10,0.16797637838956272,#0D0CF9
699.3775933609959,0.16680327868852457,blue,10,0.16688824921390596,#0D0CF9
699.8962655601661,0.1651639344262295,blue,10,0.16580421928402217,#0D0CF9
700.4149377593361,0.16434426229508195,blue,10,0.16472505729814496,#0D0CF9
700.9336099585063,0.16352459016393442,blue,10,0.1636519393240088,#0D0CF9
701.4522821576763,0.1627049180327869,blue,10,0.1625860396906269,#0D0CF9
701.9709543568465,0.16188524590163933,blue,10,0.16152848013961052,#0D0CF9
702.4896265560167,0.16024590163934427,blue,10,0.16048029554421306,#0D0CF9
703.0082987551867,0.1594262295081967,blue,10,0.15944195172597753,#0D0CF9
703.5269709543569,0.15860655737704918,blue,10,0.1584131078963824,#0D0CF9
704.045643153527,0.15778688524590162,blue,10,0.15739294166663545,#0D0CF9
704.5643153526971,0.15614754098360656,blue,10,0.1563803335842374,#0D0CF9
705.0829875518673,0.155327868852459,blue,10,0.15537419400590016,#0D0CF9
705.6016597510373,0.15450819672131147,blue,10,0.1543735629576059,#0D0CF9
706.1203319502075,0.15286885245901638,blue,10,0.15337786497377232,#0D0CF9
706.6390041493776,0.15204918032786885,blue,10,0.15238674407400593,#0D0CF9
707.1576763485477,0.15122950819672132,blue,10,0.1514003186135203,#0D0CF9
707.6763485477179,0.14959016393442623,blue,10,0.15041893915388935,#0D0CF9
708.1950207468881,0.14877049180327867,blue,10,0.1494432599702522,#0D0CF9
708.7136929460581,0.14795081967213114,blue,10,0.14847394846223347,#0D0CF9
709.2323651452283,0.1471311475409836,blue,10,0.14751154683414341,#0D0CF9
709.7510373443984,0.14631147540983605,blue,10,0.1465566596410038,#0D0CF9
710.2697095435685,0.14549180327868852,blue,10,0.1456102430751174,#0D0CF9
710.7883817427387,0.144672131147541,blue,10,0.14467311190201224,#0D0CF9
711.3070539419087,0.14385245901639343,blue,10,0.14374569247003582,#0D0CF9
711.8257261410789,0.1430327868852459,blue,10,0.14282808983015893,#0D0CF9
712.344398340249,0.1413934426229508,blue,10,0.14192027701084528,#0D0CF9
712.8630705394191,0.14057377049180328,blue,10,0.14102217159621575,#0D0CF9
713.3817427385893,0.13975409836065572,blue,10,0.1401332975153523,#0D0CF9
713.9004149377594,0.1389344262295082,blue,10,0.1392528047488121,#0D0CF9
714.4190871369295,0.13811475409836066,blue,10,0.13837971696634155,#0D0CF9
714.9377593360996,0.1372950819672131,blue,10,0.13751308701347265,#0D0CF9
715.4564315352698,0.13647540983606557,blue,10,0.13665196370799942,#0D0CF9
715.9751037344399,0.13565573770491804,blue,10,0.13579610846592918,#0D0CF9
716.49377593361,0.13483606557377048,blue,10,0.1349463016302555,#0D0CF9
717.0124481327802,0.13401639344262295,blue,10,0.1341045327297857,#0D0CF9
717.5311203319502,0.13319672131147542,blue,10,0.13327340511466218,#0D0CF9
718.0497925311204,0.13237704918032786,blue,10,0.13245562004882028,#0D0CF9
718.5684647302905,0.13155737704918033,blue,10,0.131653824092522,#0D0CF9
719.0871369294606,0.13073770491803277,blue,10,0.13086975092280392,#0D0CF9
719.6058091286308,0.12991803278688524,blue,10,0.13010432798700805,#0D0CF9
720.1244813278008,0.1290983606557377,blue,10,0.12935717168779506,#0D0CF9
720.643153526971,0.12827868852459015,blue,10,0.12862661644253587,#0D0CF9
721.1618257261412,0.12745901639344262,blue,10,0.12791087026894005,#0D0CF9
721.6804979253112,0.1266393442622951,blue,10,0.12720811333709142,#0D0CF9
722.1991701244814,0.12581967213114753,blue,10,0.1265171461606763,#0D0CF9
722.7178423236514,0.125,blue,10,0.12583722738742295,#0D0CF9
723.2365145228216,0.12418032786885247,blue,10,0.12516763678272302,#0D0CF9
723.7551867219918,0.12336065573770491,blue,10,0.1245081771248214,#0D0CF9
724.273858921162,0.12254098360655738,blue,10,0.12385881073810892,#0D0CF9
724.792531120332,0.12254098360655738,blue,10,0.12321987473854756,#0D0CF9
725.311203319502,0.12172131147540982,blue,10,0.12259172001716127,#0D0CF9
725.8298755186722,0.12172131147540982,blue,10,0.12197500562772923,#0D0CF9
726.3485477178424,0.12090163934426229,blue,10,0.12137048199271133,#0D0CF9
726.8672199170126,0.12008196721311476,blue,10,0.1207792019810008,#0D0CF9
727.3858921161826,0.12008196721311476,blue,10,0.12020232056149209,#0D0CF9
727.9045643153528,0.1192622950819672,blue,10,0.11964117911507573,#0D0CF9
728.4232365145228,0.1192622950819672,blue,10,0.11909680874044334,#0D0CF9
728.941908713693,0.11844262295081967,blue,10,0.11856972380440779,#0D0CF9
729.4605809128632,0.11762295081967214,blue,10,0.1180593517192126,#0D0CF9
729.9792531120332,0.11762295081967214,blue,10,0.1175642658509066,#0D0CF9
730.4979253112034,0.11680327868852458,blue,10,0.11708260077107108,#0D0CF9
731.0165975103735,0.11680327868852458,blue,10,0.11661222623701846,#0D0CF9
731.5352697095436,0.11598360655737705,blue,10,0.11615144202240653,#0D0CF9
732.0539419087138,0.11516393442622952,blue,10,0.1156993543588933,#0D0CF9
732.5726141078839,0.11516393442622952,blue,10,0.11525581883729287,#0D0CF9
733.091286307054,0.11434426229508196,blue,10,0.11482101041228211,#0D0CF9
733.6099585062241,0.11434426229508196,blue,10,0.11439522054554259,#0D0CF9
734.1286307053942,0.11352459016393443,blue,10,0.11397852817738563,#0D0CF9
734.6473029045644,0.11352459016393443,blue,10,0.11357086166722392,#0D0CF9
735.1659751037345,0.11270491803278687,blue,10,0.11317162044807212,#0D0CF9
735.6846473029046,0.11270491803278687,blue,10,0.11278033719081401,#0D0CF9
736.2033195020747,0.11188524590163934,blue,10,0.11239679629844873,#0D0CF9
736.7219917012449,0.11188524590163934,blue,10,0.11202127501307202,#0D0CF9
737.240663900415,0.11106557377049181,blue,10,0.11165404240582753,#0D0CF9
737.7593360995851,0.11106557377049181,blue,10,0.11129510406356422,#0D0CF9
738.2780082987553,0.11024590163934425,blue,10,0.11094461114285495,#0D0CF9
738.7966804979253,0.11024590163934425,blue,10,0.11060268807530872,#0D0CF9
739.3153526970955,0.11024590163934425,blue,10,0.1102696705303385,#0D0CF9
739.8340248962656,0.10942622950819672,blue,10,0.1099459061652649,#0D0CF9
740.3526970954357,0.10942622950819672,blue,10,0.10965361976570805,#0D0CF9
740.8713692946059,0.10942622950819672,blue,10,0.10936627598144653,#0D0CF9
741.3900414937759,0.10942622950819672,blue,10,0.1090811348334696,#0D0CF9
741.9087136929461,0.10860655737704919,blue,10,0.10879724112887486,#0D0CF9
742.4273858921163,0.10860655737704919,blue,10,0.1085142619828854,#0D0CF9
742.9460580912864,0.10778688524590163,blue,10,0.10823206324985425,#0D0CF9
743.4647302904565,0.10778688524590163,blue,10,0.10795057263859005,#0D0CF9
743.9834024896265,0.1069672131147541,blue,10,0.10766976602517872,#0D0CF9
744.5020746887967,0.1069672131147541,blue,10,0.10738964944833639,#0D0CF9
745.0207468879669,0.1069672131147541,blue,10,0.10711026480053837,#0D0CF9
745.539419087137,0.1069672131147541,blue,10,0.10683167693972251,#0D0CF9
746.0580912863071,0.10614754098360657,blue,10,0.10655395254009074,#0D0CF9
746.5767634854772,0.10614754098360657,blue,10,0.10627714990916533,#0D0CF9
747.0954356846473,0.10614754098360657,blue,10,0.10600134097931156,#0D0CF9
747.6141078838175,0.10614754098360657,blue,10,0.10572659936496848,#0D0CF9
748.1327800829877,0.10614754098360657,blue,10,0.10545297737719436,#0D0CF9
748.6514522821577,0.10532786885245901,blue,10,0.10518048726353729,#0D0CF9
749.1701244813278,0.10532786885245901,blue,10,0.10490909807405892,#0D0CF9
551.0373443983402,0.14795081967213114,green,20,0.1471168958424868,#017F03
551.5560165975104,0.14795081967213114,green,20,0.1473148703129244,#017F03
552.0746887966804,0.14795081967213114,green,20,0.14751381641869252,#017F03
552.5933609958506,0.14795081967213114,green,20,0.14771366387399187,#017F03
553.1120331950208,0.14795081967213114,green,20,0.1479142901872693,#017F03
553.6307053941908,0.14795081967213114,green,20,0.14811553519578824,#017F03
554.149377593361,0.14795081967213114,green,20,0.1483172193401276,#017F03
554.6680497925311,0.14795081967213114,green,20,0.1485191632166866,#017F03
555.1867219917012,0.14795081967213114,green,20,0.1487212063533424,#017F03
555.7053941908714,0.14877049180327867,green,20,0.14892322397075414,#017F03
556.2240663900415,0.14877049180327867,green,20,0.14912513630969226,#017F03
556.7427385892116,0.14877049180327867,green,20,0.14932690209799354,#017F03
557.2614107883817,0.14959016393442623,green,20,0.14952854173112595,#017F03
557.7800829875519,0.14959016393442623,green,20,0.14973016874981593,#017F03
558.298755186722,0.14959016393442623,green,20,0.1499320031645894,#017F03
558.8174273858921,0.15040983606557376,green,20,0.1501344597500657,#017F03
559.3360995850622,0.15040983606557376,green,20,0.150338353485701,#017F03
559.8547717842324,0.15040983606557376,green,20,0.1505453129830495,#017F03
560.3734439834025,0.15122950819672132,green,20,0.15075853445889456,#017F03
560.8921161825726,0.15122950819672132,green,20,0.1509840618941675,#017F03
561.4107883817427,0.15122950819672132,green,20,0.15121553945572594,#017F03
561.9294605809129,0.15122950819672132,green,20,0.1514528330487771,#017F03
562.448132780083,0.15204918032786885,green,20,0.15169589207185014,#017F03
562.9668049792531,0.15204918032786885,green,20,0.15194465491492903,#017F03
563.4854771784233,0.15204918032786885,green,20,0.1521991914592949,#017F03
564.0041493775934,0.15204918032786885,green,20,0.15245952806263763,#017F03
564.5228215767635,0.15204918032786885,green,20,0.15272588475718255,#017F03
565.0414937759336,0.15286885245901638,green,20,0.152998511378766,#017F03
565.5601659751037,0.15286885245901638,green,20,0.15327780603750438,#017F03
566.0788381742739,0.15286885245901638,green,20,0.15356391346948756,#017F03
566.597510373444,0.15368852459016394,green,20,0.15385724113322627,#017F03
567.1161825726141,0.15368852459016394,green,20,0.1541582275091616,#017F03
567.6348547717843,0.15368852459016394,green,20,0.15446720429741603,#017F03
568.1535269709543,0.15450819672131147,green,20,0.15478451737382484,#017F03
568.6721991701245,0.15450819672131147,green,20,0.1551108051846311,#017F03
569.1908713692947,0.155327868852459,green,20,0.15544666716006192,#017F03
569.7095435684647,0.155327868852459,green,20,0.15579264689234273,#017F03
570.2282157676349,0.15614754098360656,green,20,0.15614921019773467,#017F03
570.7468879668049,0.15614754098360656,green,20,0.1565163755474511,#017F03
571.2655601659751,0.1569672131147541,green,20,0.1568939435369828,#017F03
571.7842323651453,0.1569672131147541,green,20,0.15728142581472118,#017F03
572.3029045643153,0.15778688524590162,green,20,0.15767804122375334,#017F03
572.8215767634855,0.15778688524590162,green,20,0.15808243808997743,#017F03
573.3402489626556,0.15860655737704918,green,20,0.15849335874147663,#017F03
573.8589211618257,0.15860655737704918,green,20,0.15891004572723166,#017F03
574.3775933609959,0.1594262295081967,green,20,0.15933198107620816,#017F03
574.896265560166,0.1594262295081967,green,20,0.15975874866134154,#017F03
575.4149377593361,0.16024590163934427,green,20,0.16018953206005304,#017F03
575.9336099585062,0.16024590163934427,green,20,0.16062386243940777,#017F03
576.4522821576763,0.1610655737704918,green,20,0.16106162562014645,#017F03
576.9709543568465,0.1610655737704918,green,20,0.16150257759775616,#017F03
577.4896265560166,0.16188524590163933,green,20,0.16194675113568416,#017F03
578.0082987551867,0.1627049180327869,green,20,0.16239421789768038,#017F03
578.5269709543569,0.1627049180327869,green,20,0.16284501745116253,#017F03
579.045643153527,0.16352459016393442,green,20,0.1632993482998453,#017F03
579.5643153526971,0.16352459016393442,green,20,0.16375716907388402,#017F03
580.0829875518672,0.16434426229508195,green,20,0.16421842515251392,#017F03
580.6016597510373,0.16434426229508195,green,20,0.16468275853833966,#017F03
581.1203319502075,0.1651639344262295,green,20,0.1651499277805061,#017F03
581.6390041493776,0.1651639344262295,green,20,0.16561979787153258,#017F03
582.1576763485477,0.16598360655737704,green,20,0.16609219254957394,#017F03
582.6763485477179,0.16680327868852457,green,20,0.16656689396847565,#017F03
583.195020746888,0.16680327868852457,green,20,0.1670436389713255,#017F03
583.7136929460581,0.16762295081967213,green,20,0.1675221404110982,#017F03
584.2323651452282,0.16762295081967213,green,20,0.16800252463937215,#017F03
584.7510373443984,0.16844262295081966,green,20,0.16848533228094664,#017F03
585.2697095435685,0.16926229508196722,green,20,0.16897178353073639,#017F03
585.7883817427386,0.16926229508196722,green,20,0.16946351786456326,#017F03
586.3070539419087,0.17008196721311475,green,20,0.16996229354239561,#017F03
586.8257261410788,0.17008196721311475,green,20,0.1704691580474086,#017F03
587.344398340249,0.17090163934426228,green,20,0.17098469985584963,#017F03
587.8630705394191,0.17172131147540984,green,20,0.17150913707240706,#017F03
588.3817427385892,0.17172131147540984,green,20,0.17204249706010083,#017F03
588.9004149377594,0.17254098360655737,green,20,0.17258481369361503,#017F03
589.4190871369294,0.17254098360655737,green,20,0.1731360375482342,#017F03
589.9377593360996,0.1733606557377049,green,20,0.1736961340258651,#017F03
590.4564315352698,0.17418032786885246,green,20,0.17426502082646914,#017F03
590.9751037344398,0.17418032786885246,green,20,0.17484272976516865,#017F03
591.49377593361,0.175,green,20,0.17542919834434315,#017F03
592.01244813278,0.175,green,20,0.17602445524695243,#017F03
592.5311203319502,0.17581967213114752,green,20,0.1766282460421481,#017F03
593.0497925311204,0.17663934426229508,green,20,0.1772400082567708,#017F03
593.5684647302904,0.1774590163934426,green,20,0.17785929680245696,#017F03
594.0871369294606,0.17827868852459017,green,20,0.17848565786825554,#017F03
594.6058091286307,0.1790983606557377,green,20,0.17911852576414267,#017F03
595.1244813278008,0.17991803278688523,green,20,0.1797570483674753,#017F03
595.643153526971,0.17991803278688523,green,20,0.1804002906340046,#017F03
596.161825726141,0.18073770491803276,green,20,0.18104722627883651,#017F03
596.6804979253112,0.18155737704918032,green,20,0.18169673815596254,#017F03
597.1991701244814,0.18237704918032788,green,20,0.18234769237964432,#017F03
597.7178423236514,0.1831967213114754,green,20,0.18299850145896115,#017F03
598.2365145228216,0.18401639344262294,green,20,0.18364741899111328,#017F03
598.7551867219917,0.18483606557377047,green,20,0.18429314451095052,#017F03
599.2738589211618,0.18565573770491803,green,20,0.18493478086067808,#017F03
599.792531120332,0.18565573770491803,green,20,0.18557172828725219,#017F03
600.311203319502,0.18647540983606556,green,20,0.1862035513788781,#017F03
600.8298755186722,0.18729508196721312,green,20,0.1868303242917552,#017F03
601.3485477178424,0.18811475409836065,green,20,0.18745278928300807,#017F03
601.8672199170124,0.18811475409836065,green,20,0.18807178945086525,#017F03
602.3858921161826,0.18893442622950818,green,20,0.188687679156789,#017F03
602.9045643153527,0.1897540983606557,green,20,0.1893006376592339,#017F03
603.4232365145228,0.1897540983606557,green,20,0.18991086756215286,#017F03
603.941908713693,0.19057377049180327,green,20,0.19051851324080735,#017F03
604.4605809128631,0.19139344262295083,green,20,0.19112350724431842,#017F03
604.9792531120332,0.19139344262295083,green,20,0.19172583290626438,#017F03
605.4979253112033,0.19221311475409836,green,20,0.19232574405779,#017F03
606.0165975103735,0.19221311475409836,green,20,0.19292379442867896,#017F03
606.5352697095436,0.1930327868852459,green,20,0.1935207022785538,#017F03
607.0539419087137,0.19385245901639342,green,20,0.19411721398601695,#017F03
607.5726141078839,0.19467213114754098,green,20,0.19471371395574094,#017F03
608.0912863070539,0.1954918032786885,green,20,0.19531037127940004,#017F03
608.6099585062241,0.1954918032786885,green,20,0.19590724478556462,#017F03
609.1286307053942,0.19631147540983607,green,20,0.19650411682258132,#017F03
609.6473029045643,0.1971311475409836,green,20,0.1971009260623339,#017F03
610.1659751037345,0.19795081967213113,green,20,0.19769788942086836,#017F03
610.6846473029045,0.19877049180327866,green,20,0.19829486662588125,#017F03
611.2033195020747,0.19877049180327866,green,20,0.1988914844975404,#017F03
611.7219917012449,0.19959016393442622,green,20,0.19948734811737157,#017F03
612.2406639004149,0.20040983606557378,green,20,0.2000819444064672,#017F03
612.7593360995851,0.2012295081967213,green,20,0.2006746087860992,#017F03
613.2780082987551,0.2012295081967213,green,20,0.20126469544338296,#017F03
613.7966804979253,0.20204918032786884,green,20,0.20185153929052382,#017F03
614.3153526970955,0.20286885245901637,green,20,0.20243451894276152,#017F03
614.8340248962655,0.20286885245901637,green,20,0.20301325270296264,#017F03
615.3526970954357,0.20368852459016393,green,20,0.2035875656908888,#017F03
615.8713692946058,0.20450819672131146,green,20,0.20415754717663018,#017F03
616.3900414937759,0.20450819672131146,green,20,0.2047235775484157,#017F03
616.9087136929461,0.20532786885245902,green,20,0.2052858756428187,#017F03
617.4273858921163,0.20614754098360655,green,20,0.2058447020839687,#017F03
617.9460580912863,0.20614754098360655,green,20,0.20640040416092553,#017F03
618.4647302904565,0.20696721311475408,green,20,0.20695326701693792,#017F03
618.9834024896265,0.2077868852459016,green,20,0.20750382617091764,#017F03
619.5020746887967,0.2077868852459016,green,20,0.20805232149328956,#017F03
620.0207468879669,0.20860655737704917,green,20,0.20859880005439835,#017F03
620.5394190871369,0.20942622950819673,green,20,0.2091433392819826,#017F03
621.0580912863071,0.20942622950819673,green,20,0.20968594686602104,#017F03
621.5767634854772,0.21024590163934426,green,20,0.21022679220871385,#017F03
622.0954356846473,0.2110655737704918,green,20,0.21076572331895088,#017F03
622.6141078838175,0.2110655737704918,green,20,0.2113023702640203,#017F03
623.1327800829876,0.21188524590163932,green,20,0.21183615032021727,#017F03
623.6514522821577,0.21270491803278688,green,20,0.21236674451738272,#017F03
624.1701244813278,0.21270491803278688,green,20,0.2128936241207676,#017F03
624.688796680498,0.2135245901639344,green,20,0.2134163432666227,#017F03
625.2074688796681,0.21434426229508197,green,20,0.21393436698971932,#017F03
625.7261410788382,0.21434426229508197,green,20,0.21444666039829763,#017F03
626.2448132780083,0.2151639344262295,green,20,0.21495231593651237,#017F03
626.7634854771784,0.21598360655737703,green,20,0.21545041308203347,#017F03
627.2821576763486,0.21598360655737703,green,20,0.21593942027971402,#017F03
627.8008298755187,0.21680327868852456,green,20,0.21641753958914825,#017F03
628.3195020746888,0.21680327868852456,green,20,0.2168838358136056,#017F03
628.838174273859,0.21762295081967212,green,20,0.21733757407024545,#017F03
629.356846473029,0.21844262295081968,green,20,0.21777796960784856,#017F03
629.8755186721992,0.21844262295081968,green,20,0.2182043272434386,#017F03
630.3941908713693,0.2192622950819672,green,20,0.21861609739188922,#017F03
630.9128630705394,0.2192622950819672,green,20,0.21901342300043877,#017F03
631.4315352697096,0.22008196721311474,green,20,0.2193967747288435,#017F03
631.9502074688796,0.22008196721311474,green,20,0.21976637529685883,#017F03
632.4688796680498,0.22090163934426227,green,20,0.2201221408621133,#017F03
632.98755186722,0.22090163934426227,green,20,0.22046419805057907,#017F03
633.5062240663901,0.22172131147540983,green,20,0.2207930152954809,#017F03
634.0248962655602,0.22172131147540983,green,20,0.2211089628340635,#017F03
634.5435684647302,0.22172131147540983,green,20,0.22141237427869462,#017F03
635.0622406639004,0.22254098360655736,green,20,0.22170317243650373,#017F03
635.5809128630706,0.22254098360655736,green,20,0.22198093873516406,#017F03
636.0995850622407,0.22254098360655736,green,20,0.22224536381569152,#017F03
636.6182572614108,0.22254098360655736,green,20,0.22249600523814747,#017F03
637.136929460581,0.22336065573770492,green,20,0.22273280706540297,#017F03
637.655601659751,0.22336065573770492,green,20,0.22295644201143466,#017F03
638.1742738589212,0.22336065573770492,green,20,0.22316769721081803,#017F03
638.6929460580914,0.22336065573770492,green,20,0.22336757089602047,#017F03
639.2116182572614,0.22336065573770492,green,20,0.22355673699138803,#017F03
639.7302904564316,0.22418032786885245,green,20,0.22373567665660474,#017F03
640.2489626556016,0.22418032786885245,green,20,0.2239052944778066,#017F03
640.7676348547718,0.22418032786885245,green,20,0.2240661702536201,#017F03
641.286307053942,0.22418032786885245,green,20,0.2242179384823497,#017F03
641.804979253112,0.22418032786885245,green,20,0.2243592376111824,#017F03
642.3236514522822,0.22499999999999998,green,20,0.22448859856369957,#017F03
642.8423236514523,0.22499999999999998,green,20,0.22460455309834024,#017F03
643.3609958506224,0.22499999999999998,green,20,0.22470517356526692,#017F03
643.8796680497926,0.22499999999999998,green,20,0.2247888389023851,#017F03
644.3983402489627,0.22499999999999998,green,20,0.2248554438770066,#017F03
644.9170124481328,0.22499999999999998,green,20,0.22490607490641254,#017F03
645.4356846473029,0.22499999999999998,green,20,0.22494123537653285,#017F03
645.954356846473,0.2258196721311475,green,20,0.2249617119547346,#017F03
646.4730290456432,0.2258196721311475,green,20,0.22496872521957742,#017F03
646.9917012448133,0.2258196721311475,green,20,0.2249626200845101,#017F03
647.5103734439834,0.2258196721311475,green,20,0.22494341190962241,#017F03
648.0290456431535,0.2258196721311475,green,20,0.2249114069689814,#017F03
648.5477178423237,0.2258196721311475,green,20,0.22486655113179235,#017F03
649.0663900414938,0.2258196721311475,green,20,0.22480887367281,#017F03
649.5850622406639,0.2258196721311475,green,20,0.2247377462944464,#017F03
650.103734439834,0.22499999999999998,green,20,0.22465212758637754,#017F03
650.6224066390041,0.22499999999999998,green,20,0.22455079173470496,#017F03
651.1410788381743,0.22499999999999998,green,20,0.22443301736276072,#017F03
651.6597510373444,0.22499999999999998,green,20,0.22429753179207024,#017F03
652.1784232365146,0.22418032786885245,green,20,0.22414199656528813,#017F03
652.6970954356847,0.22418032786885245,green,20,0.22396343745180086,#017F03
653.2157676348547,0.22418032786885245,green,20,0.22375904997794865,#017F03
653.7344398340249,0.22418032786885245,green,20,0.2235271826228824,#017F03
654.2531120331951,0.22336065573770492,green,20,0.22326842967794489,#017F03
654.7717842323652,0.22336065573770492,green,20,0.22298491307013749,#017F03
655.2904564315353,0.22336065573770492,green,20,0.22267920288980675,#017F03
655.8091286307055,0.22254098360655736,green,20,0.22235343185766143,#017F03
656.3278008298755,0.22254098360655736,green,20,0.22200926219092137,#017F03
656.8464730290457,0.22254098360655736,green,20,0.22164818536150147,#017F03
657.3651452282159,0.22172131147540983,green,20,0.22127123996242165,#017F03
657.8838174273859,0.22172131147540983,green,20,0.22087881536665574,#017F03
658.4024896265561,0.22090163934426227,green,20,0.2204706992054749,#017F03
658.9211618257261,0.22090163934426227,green,20,0.22004615832147345,#017F03
659.4398340248963,0.22008196721311474,green,20,0.21960432266672125,#017F03
659.9585062240665,0.22008196721311474,green,20,0.21914511231162706,#017F03
660.4771784232365,0.2192622950819672,green,20,0.2186693657291165,#017F03
660.9958506224067,0.21844262295081968,green,20,0.2181775251354059,#017F03
