

lambda(m), Y
1.22472e-06, 0.660923
1.22568e-06, 0.649141
1.22664e-06, 0.63614
1.2276e-06, 0.62128
1.22856e-06, 0.603447
1.22952e-06, 0.582676
1.23048e-06, 0.558618
1.23144e-06, 0.533463
1.2324e-06, 0.513451
1.23336e-06, 0.505156
1.23432e-06, 0.512126
1.23528e-06, 0.529948
1.23624e-06, 0.549856
1.2372e-06, 0.5683
1.23816e-06, 0.583424
1.23912e-06, 0.593671
1.24008e-06, 0.601245
1.24104e-06, 0.602051
1.242e-06, 0.590888
1.24296e-06, 0.580667
1.24392e-06, 0.584902
1.24488e-06, 0.59545
1.24584e-06, 0.602083
1.2468e-06, 0.606246
1.24776e-06, 0.608805
1.24872e-06, 0.609288
1.24968e-06, 0.610085
1.25065e-06, 0.61213
1.25161e-06, 0.615453
1.25257e-06, 0.62014
1.25353e-06, 0.624842
1.25449e-06, 0.629298
1.25545e-06, 0.63391
1.25641e-06, 0.63807
1.25737e-06, 0.642108
1.25833e-06, 0.646294
1.25929e-06, 0.65011
1.26025e-06, 0.653988
1.26121e-06, 0.657957
1.26217e-06, 0.661602
1.26313e-06, 0.665406
1.26409e-06, 0.669221
1.26505e-06, 0.672788
1.26601e-06, 0.67661
1.26697e-06, 0.680424
1.26793e-06, 0.684162
1.26889e-06, 0.688312
1.26985e-06, 0.692546
1.27081e-06, 0.696981
1.27177e-06, 0.70204
1.27273e-06, 0.707311
1.27369e-06, 0.713036
1.27465e-06, 0.719476
1.27561e-06, 0.726086
1.27657e-06, 0.733162
1.27753e-06, 0.74077
1.27849e-06, 0.74823
1.27945e-06, 0.755831
1.28041e-06, 0.763332
1.28137e-06, 0.769629
1.28233e-06, 0.774496
1.28329e-06, 0.776895
1.28425e-06, 0.775281
1.28521e-06, 0.769972
1.28617e-06, 0.761616
1.28713e-06, 0.751092
1.28809e-06, 0.740464
1.28905e-06, 0.730316
1.29001e-06, 0.719898
1.29097e-06, 0.708812
1.29193e-06, 0.694943
1.29289e-06, 0.674752
1.29385e-06, 0.644171
1.29481e-06, 0.596398
1.29577e-06, 0.523677
1.29673e-06, 0.422904
1.29769e-06, 0.305842
1.29865e-06, 0.211212
1.29961e-06, 0.187737
1.30057e-06, 0.24897
1.30153e-06, 0.361001
1.30249e-06, 0.47807
1.30345e-06, 0.57227
1.30441e-06, 0.63589
1.30537e-06, 0.67414
1.30633e-06, 0.695564
1.30729e-06, 0.70658
1.30825e-06, 0.712752
1.30921e-06, 0.717557
1.31017e-06, 0.72146
1.31113e-06, 0.725493
1.31209e-06, 0.730573
1.31305e-06, 0.735614
1.31401e-06, 0.740656
1.31497e-06, 0.746497
1.31593e-06, 0.752081
1.31689e-06, 0.757197
1.31785e-06, 0.762824
1.31881e-06, 0.768194
1.31977e-06, 0.772846
1.32073e-06, 0.77777
1.32169e-06, 0.782475
1.32265e-06, 0.786171
1.32361e-06, 0.789492
1.32457e-06, 0.79198
1.32553e-06, 0.792325
1.32649e-06, 0.790227
1.32745e-06, 0.78482
1.32841e-06, 0.774746
1.32937e-06, 0.760088
1.33033e-06, 0.742341
1.33129e-06, 0.724795
1.33225e-06, 0.71033
1.33321e-06, 0.696542
1.33417e-06, 0.680203
1.33513e-06, 0.665258
1.33609e-06, 0.656774
