lambda,signal,smoothed_signal
4.9643e-06,0.856835,0.8548040614941796
4.96526e-06,0.856931,0.8548244311322982
4.96622e-06,0.857002,0.8548445363475596
4.96718e-06,0.857044,0.8548640321971931
4.96814e-06,0.857058,0.8548833212414834
4.9691e-06,0.857044,0.8549019523501311
4.97006e-06,0.857001,0.8549204339953165
4.97102e-06,0.85693,0.8549382094907211
4.97198e-06,0.856834,0.8549558921063474
4.97294e-06,0.856714,0.8549728212822346
4.9739e-06,0.856572,0.8549897129114604
4.97486e-06,0.856411,0.8550058052983001
4.97582e-06,0.856235,0.8550219137255227
4.97678e-06,0.856047,0.8550371791457307
4.97774e-06,0.855851,0.8550525119555323
4.9787e-06,0.85565,0.8550669605630621
4.97966e-06,0.855448,0.8550815251904936
4.98062e-06,0.85525,0.8550951674952504
4.98158e-06,0.855059,0.8551089712678127
4.98254e-06,0.854879,0.8551218181457582
4.9835e-06,0.854713,0.8551348683177337
4.98446e-06,0.854564,0.855146931007911
4.98542e-06,0.854435,0.8551592347879282
4.98638e-06,0.854329,0.85517052487792
4.98734e-06,0.854248,0.8551820894507902
4.9883e-06,0.854192,0.8551926188523234
4.98926e-06,0.854163,0.855203451396279
4.99022e-06,0.854161,0.8552132323127952
4.99118e-06,0.854185,0.8552233400132719
4.99214e-06,0.854236,0.8552323849013134
4.9931e-06,0.854312,0.8552417749623719
4.99406e-06,0.854411,0.8552500964885772
4.99502e-06,0.854531,0.8552587761429482
4.99598e-06,0.85467,0.8552663871383295
4.99694e-06,0.854824,0.8552743636569113
4.9979e-06,0.85499,0.8552812770699089
4.99886e-06,0.855166,0.8552885577713567
4.99982e-06,0.855347,0.8552947866209442
5.00078e-06,0.855529,0.855301378881774
5.00174e-06,0.85571,0.8553069362116443
5.0027e-06,0.855884,0.8553128474770579
5.00366e-06,0.856049,0.8553177463116629
5.00462e-06,0.856202,0.8553229841070848
5.00558e-06,0.856339,0.8553272374100498
5.00654e-06,0.856457,0.8553318093531741
5.0075e-06,0.856554,0.8553354299883797
5.00846e-06,0.856628,0.8553393438013607
5.00942e-06,0.856678,0.8553423444967818
5.01038e-06,0.856701,0.855345608018076
5.01134e-06,0.856699,0.8553480013323068
5.0123e-06,0.85667,0.855350622527595
5.01326e-06,0.856616,0.8553524208188747
5.01422e-06,0.856536,0.8553544077904565
5.01518e-06,0.856433,0.8553556231879387
5.01614e-06,0.856308,0.8553569841820067
5.0171e-06,0.856164,0.8553576285589989
5.01806e-06,0.856003,0.8553583719702561
5.01902e-06,0.855827,0.8553584569191724
5.01998e-06,0.855641,0.8553585912923503
5.02094e-06,0.855447,0.8553581281006106
5.0219e-06,0.85525,0.8553576621291687
5.02286e-06,0.855052,0.8553566617542008
5.02382e-06,0.854857,0.8553556042772005
5.02478e-06,0.854668,0.8553540773257196
5.02574e-06,0.85449,0.8553524373182148
5.0267e-06,0.854324,0.8553503940293131
5.02766e-06,0.854174,0.855348180587442
5.02862e-06,0.854043,0.8553456308174284
5.02958e-06,0.853932,0.8553428531403247
5.03054e-06,0.853844,0.8553398063495014
5.0315e-06,0.853779,0.8553364737185272
5.03246e-06,0.853738,0.8553329389602214
5.03342e-06,0.853723,0.8553290607160822
5.03438e-06,0.853732,0.8553250466282936
5.03534e-06,0.853766,0.8553206321466612
5.0363e-06,0.853823,0.8553161469466986
5.03726e-06,0.853902,0.8553112056129998
5.03822e-06,0.854001,0.8553062570954602
5.03918e-06,0.854118,0.8553007982794801
5.04014e-06,0.854249,0.8552953938178651
5.0411e-06,0.854394,0.8552894268487801
5.04206e-06,0.854547,0.8552835734009601
5.04302e-06,0.854707,0.8552771075433445
5.04398e-06,0.854869,0.8552708116609685
5.04494e-06,0.855031,0.8552638560922307
5.0459e-06,0.855189,0.855257123934053
5.04686e-06,0.85534,0.8552496877236464
5.04782e-06,0.85548,0.8552425250726007
5.04878e-06,0.855607,0.8552346171632416
5.04974e-06,0.855717,0.8552270294469575
5.05071e-06,0.85581,0.8552186586379622
5.05167e-06,0.855882,0.8552106509522863
5.05263e-06,0.855932,0.8552018258850328
5.05359e-06,0.85596,0.8551934030200067
5.05455e-06,0.855963,0.855184132165427
5.05551e-06,0.855942,0.8551752986330827
5.05647e-06,0.855897,0.8551655902810184
5.05743e-06,0.855828,0.8551563503442983
5.05839e-06,0.855736,0.8551462125944941
5.05935e-06,0.855624,0.8551365702965696
5.06031e-06,0.855492,0.8551260110510572
5.06127e-06,0.855343,0.8551159702443378
5.06223e-06,0.85518,0.8551049972009505
5.06319e-06,0.855004,0.8550945615751111
5.06415e-06,0.854819,0.8550831822218993
5.06511e-06,0.854628,0.8550723553303329
5.06607e-06,0.854435,0.8550605769406857
5.06703e-06,0.854242,0.8550493622248847
5.06799e-06,0.854052,0.8550371918532195
5.06895e-06,0.853869,0.8550255926647109
5.06991e-06,0.853696,0.8550130371426599
5.07087e-06,0.853536,0.8550010567622495
5.07183e-06,0.85339,0.8549881226953405
5.07279e-06,0.853262,0.8549757643495572
5.07375e-06,0.853153,0.8549624581144518
5.07471e-06,0.853064,0.8549497249892126
5.07567e-06,0.852998,0.8549360527316183
5.07663e-06,0.852954,0.8549229479832542
5.07759e-06,0.852933,0.8549089156166743
5.07855e-06,0.852936,0.8548954423805554
5.07951e-06,0.85296,0.8548810555860571
5.08047e-06,0.853007,0.8548672169831332
5.08143e-06,0.853073,0.8548524812103192
5.08239e-06,0.853158,0.8548382803519343
5.08335e-06,0.85326,0.8548232008212802
5.08431e-06,0.853375,0.8548086408126417
5.08527e-06,0.853503,0.8547932225193182
5.08623e-06,0.853639,0.854778306461986
5.08719e-06,0.853781,0.854762554181223
5.08815e-06,0.853926,0.8547472851749434
5.08911e-06,0.854071,0.8547312034689124
5.09007e-06,0.854213,0.8547155846130611
5.09103e-06,0.854348,0.8546991778391638
5.09199e-06,0.854474,0.8546832122339745
5.09295e-06,0.854589,0.8546664845543316
5.09391e-06,0.85469,0.8546501753019977
5.09487e-06,0.854774,0.8546331306938366
5.09583e-06,0.854839,0.8546164808994706
5.09679e-06,0.854885,0.8545991231660309
5.09775e-06,0.85491,0.8545821359383703
5.09871e-06,0.854913,0.8545644687198707
5.09967e-06,0.854893,0.8545471471715326
5.10063e-06,0.854851,0.8545291739556989
5.10159e-06,0.854787,0.8545115212027142
5.10255e-06,0.854702,0.8544932453343398
5.10351e-06,0.854596,0.8544752644946467
5.10447e-06,0.854472,0.8544566891836618
5.10543e-06,0.854332,0.8544383833742178
5.10639e-06,0.854176,0.8544195117017767
5.10735e-06,0.854008,0.8544008840339502
5.10831e-06,0.853831,0.854381718956107
5.10927e-06,0.853646,0.8543627725290434
5.11023e-06,0.853458,0.8543433168776785
5.11119e-06,0.853268,0.8543240547693964
5.11215e-06,0.85308,0.8543043112501659
5.11311e-06,0.852897,0.8542847365062264
5.11407e-06,0.852721,0.8542647076934435
5.11503e-06,0.852554,0.8542448233131368
5.11599e-06,0.852401,0.8542245116416365
5.11695e-06,0.852262,0.854204320561757
5.11791e-06,0.85214,0.8541837283159454
5.11887e-06,0.852036,0.854163233392349
5.11983e-06,0.851952,0.85414236269279
5.12079e-06,0.851888,0.8541215666800598
5.12175e-06,0.851845,0.8541004194680861
5.12271e-06,0.851824,0.8540793249977517
5.12367e-06,0.851823,0.8540579030187094
5.12463e-06,0.851844,0.8540365125765743
5.12559e-06,0.851884,0.8540148173624054
5.12655e-06,0.851942,0.8539931332656179
5.12751e-06,0.852017,0.8539711661175512
5.12847e-06,0.852108,0.8539491904921168
5.12943e-06,0.852211,0.853926952464265
5.13039e-06,0.852324,0.8539046872237209
5.13135e-06,0.852445,0.8538821791083759
5.13231e-06,0.852571,0.8538596259343395
5.13327e-06,0.8527,0.853836848249711
5.13423e-06,0.852829,0.8538140085749696
5.13519e-06,0.852954,0.8537909615560251
5.13615e-06,0.853074,0.8537678365507546
5.13711e-06,0.853185,0.8537445201437007
5.13807e-06,0.853285,0.8537211107052847
5.13903e-06,0.853372,0.853697524566075
5.13999e-06,0.853444,0.8536738313128565
5.14095e-06,0.853498,0.8536499748099399
5.14191e-06,0.853535,0.8536259980790722
5.14287e-06,0.853552,0.8536018703003969
5.14383e-06,0.853548,0.8535776101497802
5.14479e-06,0.853524,0.8535532099138726
5.14575e-06,0.853479,0.8535286661279768
5.14671e-06,0.853413,0.8535039919987086
5.14767e-06,0.853328,0.8534791640978994
5.14863e-06,0.853223,0.85345421440237
5.14959e-06,0.853101,0.8534291016551793
5.15056e-06,0.852963,0.85340387450397
5.15152e-06,0.852811,0.8533784759416018
5.15248e-06,0.852647,0.8533529692505156
5.15344e-06,0.852473,0.8533272836827521
5.1544e-06,0.852291,0.8533014951950508
5.15536e-06,0.852105,0.8532755212266375
5.15632e-06,0.851917,0.8532494485347243
5.15728e-06,0.85173,0.8532231845812643
5.15824e-06,0.851545,0.8531968251467478
5.1592e-06,0.851367,0.8531702694491354
5.16016e-06,0.851197,0.8531436206202467
5.16112e-06,0.851037,0.853116771256718
5.16208e-06,0.850891,0.8530898302821392
5.16304e-06,0.850759,0.8530626851771109
5.164e-06,0.850643,0.8530354492154077
5.16496e-06,0.850544,0.8530080061444154
5.16592e-06,0.850465,0.8529804722684464
5.16688e-06,0.850404,0.8529527288586721
5.16784e-06,0.850363,0.8529248940545628
5.1688e-06,0.850342,0.8528968477806552
5.16976e-06,0.850341,0.8528687089411718
5.17072e-06,0.850358,0.8528403571163001
5.17168e-06,0.850393,0.8528119110287189
5.17264e-06,0.850444,0.8527832507910528
5.1736e-06,0.850511,0.8527544941198979
5.17456e-06,0.85059,0.8527255224149627
5.17552e-06,0.850681,0.8526964516802494
5.17648e-06,0.85078,0.8526671652398512
5.17744e-06,0.850886,0.852637776791724
5.1784e-06,0.850996,0.8526081721103674
5.17936e-06,0.851108,0.8525784621012447
5.18032e-06,0.851218,0.8525485354111645
5.18128e-06,0.851325,0.8525184997666864
5.18224e-06,0.851426,0.8524882470127637
5.1832e-06,0.851519,0.852457881402974
5.18416e-06,0.851601,0.8524272982189163
5.18512e-06,0.85167,0.8523965980311897
5.18608e-06,0.851725,0.852365679718403
5.18704e-06,0.851763,0.8523346400336451
5.188e-06,0.851785,0.8523033815442141
5.18896e-06,0.851788,0.8522719971178186
5.18992e-06,0.851772,0.8522403930429407
5.19088e-06,0.851736,0.8522086582918819
5.19184e-06,0.851681,0.8521767028569699
5.1928e-06,0.851607,0.8521446118542388
5.19376e-06,0.851514,0.8521122989217237
5.19472e-06,0.851403,0.8520798453991054
5.19568e-06,0.851276,0.8520471684797397
5.19664e-06,0.851134,0.8520143458396634
5.1976e-06,0.850978,0.8519812981128637
5.19856e-06,0.850811,0.8519480994497716
5.19952e-06,0.850634,0.8519146737932477
5.20048e-06,0.85045,0.8518810919246229
5.20144e-06,0.850262,0.8518472809532485
5.2024e-06,0.85007,0.8518133084601371
5.20336e-06,0.849879,0.8517791045737285
5.20432e-06,0.849691,0.8517447338503009
5.20528e-06,0.849507,0.8517101292897076
5.20624e-06,0.84933,0.8516753526011475
5.2072e-06,0.849162,0.8516403395118337
5.20816e-06,0.849006,0.8516051490596376
5.20912e-06,0.848863,0.8515697195617655
5.21008e-06,0.848734,0.8515341075553831
5.21104e-06,0.848622,0.8514982538193047
5.212e-06,0.848526,0.8514622125529834
5.21296e-06,0.848448,0.8514259268790227
5.21392e-06,0.848388,0.8513894488127243
5.21488e-06,0.848346,0.8513527237141907
5.21584e-06,0.848323,0.8513158015575443
5.2168e-06,0.848317,0.8512786298460585
5.21776e-06,0.848328,0.8512412566444995
5.21872e-06,0.848355,0.851203631516945
5.21968e-06,0.848397,0.8511658007394528
5.22064e-06,0.848451,0.8511277158661726
5.2216e-06,0.848517,0.8510894214943646
5.22256e-06,0.848592,0.8510508711085948
5.22352e-06,0.848674,0.8510121077273369
5.22448e-06,0.848761,0.8509730867163011
5.22544e-06,0.848851,0.8509338496064449
5.2264e-06,0.848941,0.8508943536049914
5.22736e-06,0.849029,0.8508546388393203
5.22832e-06,0.849113,0.8508146643274578
5.22928e-06,0.84919,0.8507744688713973
5.23024e-06,0.849258,0.8507340132775433
5.2312e-06,0.849316,0.8506933350966375
5.23216e-06,0.849361,0.8506523969088106
5.23312e-06,0.849392,0.8506112350853544
5.23408e-06,0.849407,0.8505698139728888
5.23504e-06,0.849406,0.8505281688344186
5.236e-06,0.849387,0.8504862657830315
5.23696e-06,0.84935,0.8504441390455709
5.23792e-06,0.849295,0.8504017565087416
5.23888e-06,0.849221,0.8503591514377667
5.23984e-06,0.849129,0.8503162935073707
5.2408e-06,0.84902,0.8502732150993664
5.24176e-06,0.848894,0.8502298876983293
5.24272e-06,0.848752,0.8501863428855483
5.24368e-06,0.848596,0.850142553984927
5.24464e-06,0.848427,0.850098551865519
5.2456e-06,0.848248,0.8500543117278777
5.24656e-06,0.848059,0.8500098638229263
5.24752e-06,0.847864,0.8499651852731526
5.24848e-06,0.847664,0.8499203058113489
5.24944e-06,0.847461,0.8498752045351543
5.25041e-06,0.847258,0.8498299107648539
5.25137e-06,0.847057,0.8497844056341435
5.25233e-06,0.84686,0.8497387181614225
5.25329e-06,0.84667,0.8496928315845202
5.25425e-06,0.846487,0.8496467747345929
5.25521e-06,0.846315,0.8496005330280049
5.25617e-06,0.846155,0.8495541352260177
5.25713e-06,0.846008,0.8495075690030442
5.25809e-06,0.845875,0.8494608631688734
5.25905e-06,0.845758,0.8494140077389818
5.26001e-06,0.845657,0.8493670316892605
5.26097e-06,0.845573,0.8493199274607548
5.26193e-06,0.845505,0.849272724310018
5.26289e-06,0.845455,0.8492254171872406
5.26385e-06,0.845421,0.8491780357388178
5.26481e-06,0.845403,0.8491305775039468
5.26577e-06,0.8454,0.8490830726201476
5.26673e-06,0.845411,0.8490355212886511
5.26769e-06,0.845435,0.8489879542288907
5.26865e-06,0.845469,0.8489403743669377
5.26961e-06,0.845513,0.8488928130818131
5.27057e-06,0.845564,0.8488452760734407
5.27153e-06,0.84562,0.8487977954424195
5.27249e-06,0.84568,0.8487503796940756
5.27345e-06,0.84574,0.8487030616944429
5.27441e-06,0.8458,0.8486558527646791
5.27537e-06,0.845856,0.8486087865597223
5.27633e-06,0.845907,0.8485618772023389
5.27729e-06,0.845951,0.848515159137458
5.27825e-06,0.845985,0.8484686492472944
5.27921e-06,0.846008,0.8484223827438087
5.28017e-06,0.846018,0.8483763791956447
5.28113e-06,0.846014,0.8483306745335141
5.28209e-06,0.845995,0.848285290906174
5.28305e-06,0.84596,0.8482402648886564
5.28401e-06,0.845907,0.8481956210683712
5.28497e-06,0.845837,0.8481513965637484
5.28593e-06,0.845749,0.8481076182230881
5.28689e-06,0.845644,0.848064323580986
5.28785e-06,0.845521,0.848021541532185
5.28881e-06,0.845382,0.8479793098746252
5.28977e-06,0.845227,0.8479376592988122
5.29073e-06,0.845057,0.8478966276888998
5.29169e-06,0.844873,0.8478562472455733
5.29265e-06,0.844678,0.847816555739583
5.29361e-06,0.844472,0.8477775865635385
5.29457e-06,0.844257,0.8477393771550333
5.29553e-06,0.844036,0.8477019617507962
5.29649e-06,0.84381,0.8476653772182186
5.29745e-06,0.843581,0.8476296582647764
5.29841e-06,0.843352,0.8475948409366141
5.29937e-06,0.843125,0.8475609600178022
5.30033e-06,0.842901,0.8475280504718704
5.30129e-06,0.842682,0.8474961467500606
5.30225e-06,0.842471,0.8474652824655948
5.30321e-06,0.842269,0.8474354913183152
5.30417e-06,0.842078,0.8474068053013508
5.30513e-06,0.841898,0.8473792569420426
5.30609e-06,0.841732,0.8473528763459325
5.30705e-06,0.84158,0.8473276944511935
5.30801e-06,0.841443,0.8473037392150173
5.30897e-06,0.841321,0.8472810395813352
5.30993e-06,0.841215,0.8472596211093634
5.31089e-06,0.841125,0.8472395103624902
5.31185e-06,0.84105,0.8472207302677448
5.31281e-06,0.840989,0.8472033046474826
5.31377e-06,0.840943,0.8471872535817964
5.31473e-06,0.84091,0.8471725978240492
5.31569e-06,0.840888,0.8471593544158545
5.31665e-06,0.840877,0.8471475407523885
5.31761e-06,0.840875,0.8471371706717988
5.31857e-06,0.84088,0.8471282579662358
5.31953e-06,0.84089,0.8471208131348442
5.32049e-06,0.840904,0.8471148461710689
5.32145e-06,0.840919,0.8471103641313343
5.32241e-06,0.840934,0.8471073730677501
5.32337e-06,0.840945,0.8471058765239248
5.32433e-06,0.840952,0.8471058765239248
5.32529e-06,0.840953,0.840953
5.32625e-06,0.840945,0.840945
5.32721e-06,0.840927,0.840927
5.32817e-06,0.840897,0.840897
5.32913e-06,0.840854,0.840854
5.33009e-06,0.840796,0.840796
5.33105e-06,0.840723,0.840723
5.33201e-06,0.840634,0.840634
5.33297e-06,0.840527,0.840527
5.33393e-06,0.840403,0.840403
5.33489e-06,0.840262,0.840262
5.33585e-06,0.840104,0.840104
5.33681e-06,0.839929,0.839929
5.33777e-06,0.839737,0.839737
5.33873e-06,0.83953,0.83953
5.33969e-06,0.839308,0.839308
5.34065e-06,0.839074,0.839074
5.34161e-06,0.838827,0.838827
5.34257e-06,0.83857,0.83857
5.34353e-06,0.838305,0.838305
5.34449e-06,0.838032,0.838032
5.34545e-06,0.837755,0.837755
5.34641e-06,0.837475,0.837475
5.34737e-06,0.837194,0.837194
5.34833e-06,0.836913,0.836913
5.34929e-06,0.836636,0.836636
5.35026e-06,0.836363,0.836363
5.35122e-06,0.836096,0.836096
5.35218e-06,0.835837,0.835837
5.35314e-06,0.835588,0.835588
5.3541e-06,0.835349,0.835349
5.35506e-06,0.835122,0.835122
5.35602e-06,0.834907,0.834907
5.35698e-06,0.834706,0.834706
5.35794e-06,0.834519,0.834519
5.3589e-06,0.834346,0.834346
5.35986e-06,0.834187,0.834187
5.36082e-06,0.834043,0.834043
5.36178e-06,0.833911,0.833911
5.36274e-06,0.833793,0.833793
5.3637e-06,0.833686,0.833686
5.36466e-06,0.83359,0.83359
5.36562e-06,0.833504,0.833504
5.36658e-06,0.833426,0.833426
5.36754e-06,0.833354,0.833354
5.3685e-06,0.833288,0.833288
5.36946e-06,0.833224,0.833224
5.37042e-06,0.833162,0.833162
5.37138e-06,0.833099,0.833099
5.37234e-06,0.833034,0.833034
5.3733e-06,0.832964,0.832964
5.37426e-06,0.832887,0.832887
5.37522e-06,0.832803,0.832803
5.37618e-06,0.832709,0.832709
5.37714e-06,0.832603,0.832603
5.3781e-06,0.832484,0.832484
5.37906e-06,0.832351,0.832351
5.38002e-06,0.832203,0.832203
5.38098e-06,0.832039,0.832039
5.38194e-06,0.831857,0.831857
5.3829e-06,0.831658,0.831658
5.38386e-06,0.831441,0.831441
5.38482e-06,0.831207,0.831207
5.38578e-06,0.830954,0.830954
5.38674e-06,0.830685,0.830685
5.3877e-06,0.830398,0.830398
5.38866e-06,0.830096,0.830096
5.38962e-06,0.829779,0.829779
5.39058e-06,0.829448,0.829448
5.39154e-06,0.829104,0.829104
5.3925e-06,0.828749,0.828749
5.39346e-06,0.828385,0.828385
5.39442e-06,0.828013,0.828013
5.39538e-06,0.827635,0.827635
5.39634e-06,0.827253,0.827253
5.3973e-06,0.826869,0.826869
5.39826e-06,0.826483,0.826483
5.39922e-06,0.826099,0.826099
5.40018e-06,0.825718,0.825718
5.40114e-06,0.825341,0.825341
5.4021e-06,0.82497,0.82497
5.40306e-06,0.824606,0.824606
5.40402e-06,0.824251,0.824251
5.40498e-06,0.823906,0.823906
5.40594e-06,0.823571,0.823571
5.4069e-06,0.823247,0.823247
5.40786e-06,0.822935,0.822935
5.40882e-06,0.822635,0.822635
5.40978e-06,0.822347,0.822347
5.41074e-06,0.822071,0.822071
5.4117e-06,0.821806,0.821806
5.41266e-06,0.821553,0.821553
5.41362e-06,0.821309,0.821309
5.41458e-06,0.821075,0.821075
5.41554e-06,0.820849,0.820849
5.4165e-06,0.82063,0.82063
5.41746e-06,0.820416,0.820416
5.41842e-06,0.820205,0.820205
5.41938e-06,0.819997,0.819997
5.42034e-06,0.819789,0.819789
5.4213e-06,0.81958,0.81958
5.42226e-06,0.819367,0.819367
5.42322e-06,0.819149,0.819149
5.42418e-06,0.818924,0.818924
5.42514e-06,0.81869,0.81869
5.4261e-06,0.818446,0.818446
5.42706e-06,0.81819,0.81819
5.42802e-06,0.81792,0.81792
5.42898e-06,0.817635,0.817635
5.42994e-06,0.817333,0.817333
5.4309e-06,0.817015,0.817015
5.43186e-06,0.816678,0.816678
5.43282e-06,0.816322,0.816322
5.43378e-06,0.815946,0.815946
5.43474e-06,0.815551,0.815551
5.4357e-06,0.815136,0.815136
5.43666e-06,0.814701,0.814701
5.43762e-06,0.814247,0.814247
5.43858e-06,0.813773,0.813773
5.43954e-06,0.813282,0.813282
5.4405e-06,0.812772,0.812772
5.44146e-06,0.812247,0.812247
5.44242e-06,0.811706,0.811706
5.44338e-06,0.811152,0.811152
5.44434e-06,0.810585,0.810585
5.4453e-06,0.810007,0.810007
5.44626e-06,0.809419,0.809419
5.44722e-06,0.808824,0.808824
5.44818e-06,0.808223,0.808223
5.44914e-06,0.807618,0.807618
5.45011e-06,0.80701,0.80701
5.45107e-06,0.8064,0.8064
5.45203e-06,0.805791,0.805791
5.45299e-06,0.805184,0.805184
5.45395e-06,0.80458,0.80458
5.45491e-06,0.80398,0.80398
5.45587e-06,0.803385,0.803385
5.45683e-06,0.802797,0.802797
5.45779e-06,0.802216,0.802216
5.45875e-06,0.801642,0.801642
5.45971e-06,0.801075,0.801075
5.46067e-06,0.800517,0.800517
5.46163e-06,0.799967,0.799967
5.46259e-06,0.799424,0.799424
5.46355e-06,0.798888,0.798888
5.46451e-06,0.798359,0.798359
5.46547e-06,0.797835,0.797835
5.46643e-06,0.797316,0.797316
5.46739e-06,0.7968,0.7968
5.46835e-06,0.796286,0.796286
5.46931e-06,0.795773,0.795773
5.47027e-06,0.795259,0.795259
5.47123e-06,0.794743,0.794743
5.47219e-06,0.794222,0.794222
5.47315e-06,0.793694,0.793694
5.47411e-06,0.793159,0.793159
5.47507e-06,0.792614,0.792614
5.47603e-06,0.792057,0.792057
5.47699e-06,0.791487,0.791487
5.47795e-06,0.790902,0.790902
5.47891e-06,0.790299,0.790299
5.47987e-06,0.789679,0.789679
5.48083e-06,0.789038,0.789038
5.48179e-06,0.788376,0.788376
5.48275e-06,0.787692,0.787692
5.48371e-06,0.786984,0.786984
5.48467e-06,0.786253,0.786253
5.48563e-06,0.785496,0.785496
5.48659e-06,0.784714,0.784714
5.48755e-06,0.783906,0.783906
5.48851e-06,0.783072,0.783072
5.48947e-06,0.782213,0.782213
5.49043e-06,0.781328,0.781328
5.49139e-06,0.780418,0.780418
5.49235e-06,0.779484,0.779484
5.49331e-06,0.778526,0.778526
5.49427e-06,0.777545,0.777545
5.49523e-06,0.776543,0.776543
5.49619e-06,0.77552,0.77552
5.49715e-06,0.774477,0.774477
5.49811e-06,0.773417,0.773417
5.49907e-06,0.77234,0.77234
5.50003e-06,0.771248,0.771248
5.50099e-06,0.770142,0.770142
5.50195e-06,0.769023,0.769023
5.50291e-06,0.767894,0.767894
5.50387e-06,0.766756,0.766756
5.50483e-06,0.765609,0.765609
5.50579e-06,0.764455,0.764455
5.50675e-06,0.763296,0.763296
5.50771e-06,0.762131,0.762131
5.50867e-06,0.760963,0.760963
5.50963e-06,0.759792,0.759792
5.51059e-06,0.758618,0.758618
5.51155e-06,0.757442,0.757442
5.51251e-06,0.756264,0.756264
5.51347e-06,0.755084,0.755084
5.51443e-06,0.753903,0.753903
5.51539e-06,0.752719,0.752719
5.51635e-06,0.751533,0.751533
5.51731e-06,0.750343,0.750343
5.51827e-06,0.74915,0.74915
5.51923e-06,0.747951,0.747951
5.52019e-06,0.746746,0.746746
5.52115e-06,0.745534,0.745534
5.52211e-06,0.744313,0.744313
5.52307e-06,0.743082,0.743082
5.52403e-06,0.741839,0.741839
5.52499e-06,0.740582,0.740582
5.52595e-06,0.73931,0.73931
5.52691e-06,0.738021,0.738021
5.52787e-06,0.736713,0.736713
5.52883e-06,0.735385,0.735385
5.52979e-06,0.734034,0.734034
5.53075e-06,0.732659,0.732659
5.53171e-06,0.731257,0.731257
5.53267e-06,0.729829,0.729829
5.53363e-06,0.728371,0.728371
5.53459e-06,0.726883,0.726883
5.53555e-06,0.725363,0.725363
5.53651e-06,0.72381,0.72381
5.53747e-06,0.722222,0.722222
5.53843e-06,0.7206,0.7206
5.53939e-06,0.718943,0.718943
5.54035e-06,0.717249,0.717249
5.54131e-06,0.715519,0.715519
5.54227e-06,0.713751,0.713751
5.54323e-06,0.711948,0.711948
5.54419e-06,0.710107,0.710107
5.54515e-06,0.70823,0.70823
5.54611e-06,0.706318,0.706318
5.54707e-06,0.70437,0.70437
5.54803e-06,0.702389,0.702389
5.54899e-06,0.700374,0.700374
5.54995e-06,0.698326,0.698326
5.55092e-06,0.696248,0.696248
5.55188e-06,0.694141,0.694141
5.55284e-06,0.692005,0.692005
5.5538e-06,0.689842,0.689842
5.55476e-06,0.687655,0.687655
5.55572e-06,0.685444,0.685444
5.55668e-06,0.683212,0.683212
5.55764e-06,0.680959,0.680959
5.5586e-06,0.678689,0.678689
5.55956e-06,0.676401,0.676401
5.56052e-06,0.6741,0.6741
5.56148e-06,0.671785,0.671785
5.56244e-06,0.669459,0.669459
5.5634e-06,0.667123,0.667123
5.56436e-06,0.664778,0.664778
5.56532e-06,0.662428,0.662428
5.56628e-06,0.660071,0.660071
5.56724e-06,0.657711,0.657711
5.5682e-06,0.655348,0.655348
5.56916e-06,0.652984,0.652984
5.57012e-06,0.65062,0.65062
5.57108e-06,0.648256,0.648256
5.57204e-06,0.645894,0.645894
5.573e-06,0.643535,0.643535
5.57396e-06,0.64118,0.64118
5.57492e-06,0.638829,0.638829
5.57588e-06,0.636483,0.636483
5.57684e-06,0.634143,0.634143
5.5778e-06,0.631811,0.631811
5.57876e-06,0.629486,0.629486
5.57972e-06,0.627169,0.627169
5.58068e-06,0.624861,0.624861
5.58164e-06,0.622564,0.622564
5.5826e-06,0.620278,0.620278
5.58356e-06,0.618003,0.618003
5.58452e-06,0.615742,0.615742
5.58548e-06,0.613494,0.613494
5.58644e-06,0.611262,0.611262
5.5874e-06,0.609047,0.609047
5.58836e-06,0.606849,0.606849
5.58932e-06,0.604672,0.604672
5.59028e-06,0.602516,0.602516
5.59124e-06,0.600383,0.600383
5.5922e-06,0.598276,0.598276
5.59316e-06,0.596197,0.596197
5.59412e-06,0.594148,0.594148
5.59508e-06,0.592131,0.592131
5.59604e-06,0.59015,0.59015
5.597e-06,0.588206,0.588206
5.59796e-06,0.586304,0.586304
5.59892e-06,0.584446,0.584446
5.59988e-06,0.582636,0.582636
5.60084e-06,0.580877,0.580877
5.6018e-06,0.579172,0.579172
5.60276e-06,0.577526,0.577526
5.60372e-06,0.575941,0.575941
5.60468e-06,0.574421,0.574421
5.60564e-06,0.572972,0.572972
5.6066e-06,0.571595,0.571595
5.60756e-06,0.570295,0.570295
5.60852e-06,0.569077,0.569077
5.60948e-06,0.567943,0.567943
5.61044e-06,0.566898,0.566898
5.6114e-06,0.565945,0.565945
5.61236e-06,0.565088,0.565088
5.61332e-06,0.56433,0.56433
5.61428e-06,0.563675,0.563675
5.61524e-06,0.563126,0.563126
5.6162e-06,0.562686,0.562686
5.61716e-06,0.562358,0.562358
5.61812e-06,0.562145,0.562145
5.61908e-06,0.562049,0.562145
5.62004e-06,0.562071,0.562145
5.621e-06,0.562215,0.562215
5.62196e-06,0.562481,0.562481
5.62292e-06,0.562871,0.562871
5.62388e-06,0.563387,0.563387
5.62484e-06,0.564028,0.564028
5.6258e-06,0.564795,0.564795
5.62676e-06,0.565688,0.565688
5.62772e-06,0.566708,0.566708
5.62868e-06,0.567853,0.567853
5.62964e-06,0.569123,0.569123
5.6306e-06,0.570516,0.570516
